ID,RT,DT,CCS,m/z, 9-M-E1-A-1.d.DeMP,10-M-E1-A-2.d.DeMP, 11-M-E1-A-3.d.DeMP, 16-DBS-E1-A-1.d.DeMP, 17-DBS-E1-A-2.d.DeMP, 18-DBS-E1-A-3.d.DeMP, 41-M-E4-A-1.d.DeMP, 42-M-E4-A-2.d.DeMP, 43-M-E4-A-3.d.DeMP, 47-DBS-E4-A-1.d.DeMP, 48-DBS-E4-A-2.d.DeMP, 49-DBS--E4-A-3.d.DeMP
164,13.468,24.085,178.9,531.0079,297.0,262.0,255.0,308.0,448.0,0.001,11651.0,9643.0,9813.0,12759.0,10137.0,10694.0
165,13.924,19.507,149.99,223.0283,1696.0,2640.0,1875.0,992.0,5878.0,4470.0,8643.0,5869.0,5233.0,8806.0,9033.0,10491.0
166,16.428,35.948,265.97,587.376,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18696.0,15540.0,11465.0,9307.0,9707.0
167,14.47,17.459,134.5,218.0315,0.001,0.001,0.001,2521.0,0.001,0.001,23625.0,23869.0,5229.0,6099.0,0.001,3164.0
168,15.358,24.784,187.01,323.2948,1501.0,1375.0,1250.0,1203.0,0.001,0.001,10640.0,10129.0,9129.0,10592.0,9770.0,8836.0
169,15.971,27.141,203.47,381.3736,0.001,141.0,474.0,0.001,2852.0,2270.0,0.001,1873.0,1659.0,1289.0,32052.0,21797.0
170,12.901,26.258,197.09,369.3006,1205.0,1084.0,1043.0,1416.0,1060.0,1021.0,8743.0,5905.0,6859.0,13178.0,11014.0,11676.0
171,0.464,15.367,121.45,151.0256,4414.0,4231.0,4299.0,2684.0,2312.0,2204.0,9027.0,8438.0,8199.0,6528.0,5837.0,5975.0
172,11.023,23.785,179.73,313.2385,0.001,0.001,0.001,1733.0,1330.0,1393.0,10892.0,7741.0,8364.0,12110.0,10197.0,9988.0
173,10.835,26.873,201.32,389.2691,1654.0,1496.0,1633.0,1803.0,1589.0,1498.0,8999.0,5412.0,7401.0,12307.0,9400.0,9871.0
174,14.557,17.423,134.19,219.0279,7286.0,2796.0,2436.0,0.001,5211.0,5479.0,9150.0,8940.0,7763.0,5232.0,5944.0,2280.0
175,14.588,28.565,212.81,462.2985,922.0,920.0,815.0,647.0,686.0,585.0,8819.0,7293.0,9147.0,11732.0,10581.0,10003.0
176,10.291,21.292,160.66,329.0467,1272.0,1315.0,1164.0,1007.0,1416.0,1914.0,12265.0,4413.0,3684.0,12755.0,9428.0,11463.0
177,12.424,23.452,177.62,297.2435,4516.0,4009.0,3606.0,3978.0,3042.0,1088.0,7953.0,7444.0,6901.0,10502.0,0.001,8557.0
178,14.544,29.458,218.99,497.3658,0.001,0.001,0.001,6747.0,7313.0,8017.0,0.001,0.001,0.001,12805.0,13853.0,12791.0
179,14.055,18.966,144.67,261.0403,4434.0,4518.0,5013.0,5960.0,5657.0,5709.0,5570.0,5832.0,6308.0,5830.0,0.001,6119.0
180,14.893,27.908,208.23,440.3055,0.001,0.001,0.001,3026.0,3171.0,2703.0,0.001,0.001,0.001,18795.0,17180.0,16032.0
181,15.557,27.926,209.0,399.3493,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,23357.0,18396.0,19048.0
182,1.788,16.02,126.57,151.04,2404.0,2495.0,2422.0,1707.0,1288.0,1307.0,9071.0,7662.0,8465.0,8548.0,7053.0,7889.0
183,15.241,27.629,206.69,405.2645,559.0,457.0,415.0,0.001,528.0,357.0,9441.0,7664.0,7303.0,11408.0,11036.0,9775.0
184,14.949,30.393,225.79,508.3403,1149.0,0.001,1107.0,1198.0,9342.0,8591.0,6379.0,0.001,3716.0,8776.0,9651.0,8938.0
185,14.745,17.408,134.08,219.028,4253.0,4189.0,4677.0,5370.0,5097.0,4892.0,6681.0,6678.0,4142.0,5206.0,5587.0,2017.0
186,14.946,31.458,233.24,546.3182,7667.0,7851.0,7124.0,6576.0,6571.0,5736.0,3808.0,4214.0,2411.0,2006.0,2218.0,2143.0
187,14.336,17.497,134.83,217.035,1873.0,0.001,0.001,4080.0,6206.0,6184.0,11401.0,11028.0,11123.0,0.001,0.001,6252.0
188,15.719,29.452,219.13,482.3526,0.001,0.001,0.001,2500.0,2313.0,2736.0,0.001,0.001,0.001,18910.0,15608.0,14962.0
189,14.44,28.891,215.02,478.2938,3595.0,3271.0,3629.0,3232.0,2802.0,2505.0,5734.0,4289.0,4335.0,8798.0,8011.0,6746.0
190,11.493,23.475,177.84,295.2284,0.001,0.001,0.001,0.001,2374.0,0.001,6254.0,0.001,0.001,18412.0,15096.0,14087.0
191,14.399,28.529,212.29,482.2765,1922.0,1748.0,1468.0,1172.0,0.001,790.0,11049.0,11008.0,9632.0,6275.0,6463.0,4388.0
192,13.986,28.545,212.48,476.2784,0.001,0.001,0.001,0.001,0.001,0.001,6514.0,5285.0,5411.0,10033.0,11326.0,17129.0
193,14.113,23.742,179.75,299.2595,0.001,0.001,0.001,1864.0,0.001,1697.0,0.001,0.001,0.001,17537.0,15883.0,18410.0
194,13.178,17.407,134.07,219.0284,0.001,0.001,0.001,0.001,0.001,0.001,11400.0,11828.0,11659.0,11400.0,4395.0,4616.0
195,13.487,17.43,134.24,219.0284,3712.0,0.001,0.001,0.001,0.001,0.001,10951.0,10641.0,10843.0,10803.0,3589.0,4733.0
196,15.176,25.497,191.96,341.3064,0.001,0.001,0.001,3075.0,2244.0,2443.0,0.001,0.001,0.001,17611.0,14644.0,14856.0
197,14.777,30.841,228.97,520.3025,5626.0,5699.0,5512.0,4700.0,4362.0,3906.0,5891.0,6367.0,3445.0,2837.0,3269.0,3240.0
198,14.537,17.519,134.96,218.0315,0.001,3384.0,0.001,1583.0,1794.0,0.001,22604.0,0.001,22618.0,0.001,0.001,2477.0
199,14.194,17.527,135.02,218.0316,3637.0,5707.0,5607.0,8174.0,8079.0,8420.0,10214.0,0.001,0.001,0.001,0.001,4598.0
200,16.384,30.486,226.46,510.383,0.001,0.001,0.001,154.0,0.001,116.0,0.001,0.001,0.001,21126.0,16140.0,16515.0
201,13.818,28.238,210.16,480.261,1038.0,916.0,827.0,737.0,409.0,386.0,8691.0,7995.0,7725.0,8712.0,8521.0,7941.0
202,0.294,17.129,133.22,187.0412,4491.0,5533.0,6221.0,9101.0,10404.0,11785.0,747.0,970.0,787.0,753.0,1432.0,1403.0
203,15.425,24.467,184.96,309.3163,0.001,0.001,0.001,1823.0,1867.0,1822.0,0.001,0.001,0.001,17762.0,15720.0,14570.0
204,13.147,27.266,203.61,429.2463,295.0,240.0,275.0,1468.0,1209.0,1184.0,1640.0,1895.0,2047.0,15997.0,13282.0,13848.0
205,14.393,28.527,212.27,483.2741,1813.0,1573.0,1386.0,1247.0,0.001,0.001,10353.0,10280.0,9028.0,6312.0,6334.0,3914.0
206,13.379,24.355,183.48,337.205,862.0,641.0,648.0,906.0,115.0,2895.0,4442.0,5729.0,11701.0,5832.0,15771.0,2521.0
207,14.545,30.421,225.67,538.3403,0.001,0.001,0.001,4853.0,5572.0,5795.0,0.001,0.001,0.001,11231.0,12852.0,11668.0
208,14.545,30.418,225.63,539.3381,0.001,0.001,0.001,5037.0,5540.0,5546.0,0.001,0.001,0.001,11368.0,12591.0,11219.0
209,16.037,29.09,217.03,439.4162,0.001,0.001,0.001,0.001,0.001,737.0,0.001,0.001,115.0,0.001,28673.0,21723.0
210,11.9,25.094,188.94,341.2694,0.001,0.001,0.001,0.001,328.0,306.0,9572.0,5830.0,7134.0,10963.0,8968.0,8091.0
211,15.468,23.371,177.38,283.2641,1356.0,1255.0,1501.0,0.001,0.001,0.001,8823.0,8524.0,7734.0,7972.0,7089.0,6856.0
212,13.614,25.524,188.55,669.9596,580.0,448.0,457.0,501.0,314.0,315.0,7446.0,6555.0,6309.0,11260.0,7987.0,8725.0
213,12.371,23.982,181.26,311.1682,750.0,737.0,817.0,7011.0,240.0,4754.0,6111.0,5922.0,8718.0,7327.0,4002.0,4424.0
214,13.675,17.498,134.8,218.0319,0.001,0.001,0.001,2321.0,0.001,0.001,14501.0,13343.0,0.001,13128.0,4141.0,3173.0
215,13.977,18.931,144.34,263.0335,5399.0,5772.0,5826.0,5123.0,4840.0,5474.0,0.001,6695.0,6941.0,0.001,0.001,4268.0
216,13.818,28.236,210.13,481.2586,897.0,864.0,845.0,722.0,422.0,352.0,8026.0,7210.0,7312.0,8279.0,7759.0,7460.0
217,14.548,29.105,216.56,482.3527,0.001,0.001,0.001,6978.0,7860.0,8127.0,0.001,0.001,0.001,8738.0,9527.0,8524.0
218,14.246,26.647,199.67,387.2509,1756.0,1639.0,1699.0,1525.0,1309.0,1164.0,8730.0,8221.0,7596.0,6462.0,5434.0,3778.0
219,16.243,29.953,222.66,497.3654,0.001,0.001,0.001,11060.0,354.0,10127.0,0.001,0.001,0.001,25677.0,0.001,1801.0
220,14.994,24.234,183.25,307.2637,9168.0,8960.0,8635.0,7676.0,6349.0,6253.0,139.0,134.0,119.0,0.001,114.0,101.0
221,14.339,27.439,204.98,424.2835,554.0,482.0,0.001,0.001,0.001,0.001,7705.0,6276.0,5971.0,10390.0,8663.0,7100.0
222,13.148,27.269,203.65,428.2492,303.0,282.0,269.0,1214.0,952.0,1033.0,1508.0,1665.0,1782.0,13520.0,12068.0,12497.0
223,13.692,17.488,134.76,217.0354,0.001,0.001,0.001,0.001,0.001,0.001,10531.0,10348.0,10748.0,10508.0,2059.0,2199.0
224,14.553,26.627,199.63,381.3185,0.001,0.001,0.001,9151.0,9572.0,10184.0,0.001,0.001,0.001,5456.0,6208.0,5816.0
225,13.683,26.526,199.08,370.3007,0.001,0.001,0.001,1076.0,1068.0,1176.0,0.001,0.001,0.001,15991.0,12148.0,14709.0
226,14.421,18.944,144.44,263.0336,6173.0,0.001,0.001,4667.0,4220.0,4503.0,4911.0,5161.0,6505.0,0.001,5580.0,4364.0
227,14.345,23.637,179.12,293.2484,1345.0,1231.0,1408.0,1427.0,989.0,1029.0,7105.0,6498.0,6273.0,6398.0,6319.0,5590.0
228,16.451,36.009,265.43,700.5307,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7397.0,20555.0,17637.0
229,2.563,14.807,119.3,121.0294,1141.0,1322.0,1353.0,2123.0,2060.0,1409.0,3782.0,2330.0,2490.0,10669.0,8163.0,8594.0
230,14.48,28.273,210.64,462.2982,591.0,595.0,547.0,483.0,514.0,410.0,5037.0,4369.0,4976.0,10297.0,8685.0,8854.0
231,12.466,24.682,185.61,353.1995,1266.0,688.0,827.0,1725.0,135.0,3634.0,3217.0,4241.0,8314.0,3594.0,16200.0,1167.0
232,12.132,23.534,178.24,297.2431,1139.0,1036.0,1134.0,901.0,1056.0,937.0,6191.0,4588.0,5108.0,8512.0,7227.0,7089.0
233,13.684,27.365,204.65,409.294,0.001,0.001,0.001,2628.0,2823.0,2790.0,0.001,0.001,0.001,13568.0,11270.0,11193.0
234,0.249,19.762,150.38,273.043,3738.0,4162.0,4580.0,5472.0,6657.0,4923.0,2372.0,2709.0,2539.0,1856.0,2333.0,2749.0
235,9.499,26.831,200.74,405.2636,1310.0,1051.0,1252.0,1504.0,1117.0,1076.0,6913.0,3886.0,5316.0,7985.0,6560.0,5830.0
236,9.859,21.779,166.11,257.1755,1069.0,1099.0,1076.0,1039.0,768.0,682.0,7377.0,4738.0,6146.0,8011.0,6137.0,5645.0
237,13.809,33.882,250.79,581.4552,1498.0,1659.0,1816.0,1980.0,1731.0,1696.0,5057.0,5428.0,5748.0,5612.0,6171.0,5340.0
238,10.634,22.691,168.78,508.9519,931.0,862.0,838.0,1061.0,852.0,690.0,6664.0,5643.0,5287.0,7903.0,6273.0,6439.0
239,13.368,28.115,209.56,455.2788,697.0,630.0,541.0,626.0,469.0,565.0,5250.0,4615.0,5468.0,8273.0,7809.0,8250.0
240,16.444,36.34,267.76,714.5456,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14002.0,15314.0,13624.0
241,14.698,28.761,214.21,466.295,0.001,0.001,0.001,0.001,0.001,0.001,6203.0,4496.0,6527.0,9657.0,8227.0,7667.0
242,14.398,22.757,173.15,269.2476,0.001,9914.0,0.001,9393.0,7460.0,8041.0,2045.0,2410.0,2028.0,0.001,0.001,1391.0
243,14.078,22.205,169.41,255.3449,0.001,0.001,0.001,0.001,0.001,0.001,11155.0,11582.0,11430.0,8431.0,0.001,0.001
244,15.069,24.439,184.7,311.2943,0.001,0.001,1452.0,3374.0,2624.0,2357.0,0.001,329.0,345.0,11225.0,10497.0,10072.0
245,15.146,29.632,220.69,465.357,0.001,0.001,0.001,6095.0,6891.0,6052.0,0.001,0.001,0.001,8334.0,7744.0,7056.0
246,11.093,23.334,176.84,293.2127,0.001,0.001,0.001,0.001,0.001,0.001,3278.0,0.001,91.0,14278.0,12526.0,11632.0
247,13.527,31.461,233.02,571.2887,630.0,571.0,570.0,530.0,508.0,563.0,5270.0,4799.0,5006.0,8384.0,7520.0,7302.0
248,0.443,15.098,120.44,135.0306,2596.0,2620.0,2807.0,2362.0,2305.0,2140.0,4575.0,4298.0,4501.0,4691.0,4294.0,4363.0
249,8.896,24.37,183.77,329.2326,1087.0,1078.0,926.0,1001.0,829.0,836.0,6371.0,4734.0,5288.0,7462.0,5956.0,5983.0
250,15.025,24.621,185.83,321.279,1413.0,1447.0,1364.0,1450.0,968.0,969.0,6129.0,5816.0,4799.0,5995.0,5468.0,5420.0
251,14.414,34.317,253.95,585.486,2383.0,2451.0,2203.0,2245.0,2398.0,2371.0,5357.0,5770.0,5224.0,3322.0,3896.0,3618.0
252,13.605,17.422,134.19,219.0288,2322.0,1485.0,0.001,0.001,0.001,0.001,10960.0,10912.0,11791.0,0.001,0.001,3679.0
253,9.411,28.889,216.66,374.2445,980.0,910.0,1119.0,1120.0,1533.0,711.0,5041.0,5025.0,4149.0,8884.0,5986.0,5635.0
254,16.407,26.33,197.71,365.342,0.001,307.0,417.0,0.001,577.0,485.0,9840.0,6636.0,5564.0,7396.0,4979.0,4876.0
255,13.139,26.114,195.71,386.2375,1956.0,1911.0,1796.0,0.001,0.001,0.001,12589.0,11508.0,11225.0,0.001,0.001,0.001
256,14.507,27.859,207.91,437.2674,471.0,367.0,357.0,0.001,282.0,0.001,6362.0,5094.0,5289.0,7862.0,7347.0,7537.0
257,0.843,16.704,129.85,188.9856,1373.0,1284.0,1297.0,1082.0,1019.0,960.0,6325.0,5055.0,5553.0,6220.0,5149.0,5100.0
258,13.685,28.013,208.81,455.318,0.001,0.001,0.001,1042.0,893.0,1026.0,0.001,0.001,0.001,13152.0,11659.0,12588.0
259,14.564,26.633,199.3,403.2616,0.001,0.001,0.001,0.001,0.001,0.001,6461.0,5559.0,5986.0,8328.0,6992.0,6968.0
260,14.544,29.454,218.98,496.3682,0.001,0.001,0.001,4148.0,4851.0,4770.0,0.001,0.001,0.001,8742.0,9222.0,8467.0
261,10.886,23.17,175.54,295.2271,224.0,429.0,375.0,1471.0,1509.0,1404.0,2154.0,693.0,957.0,11498.0,9784.0,9339.0
262,14.899,25.672,193.02,353.2881,0.001,0.001,0.001,2005.0,1747.0,1668.0,0.001,0.001,0.001,12536.0,11800.0,9994.0
263,14.027,25.994,195.27,361.2358,1512.0,1498.0,1518.0,1090.0,1124.0,1048.0,7311.0,6832.0,6609.0,5978.0,5148.0,0.001
264,14.185,27.394,204.84,411.2516,3224.0,3245.0,2898.0,2281.0,1782.0,1840.0,8745.0,8043.0,7562.0,0.001,0.001,0.001
265,12.535,23.519,178.13,297.2433,1516.0,1332.0,1313.0,1416.0,1034.0,0.001,4723.0,3616.0,3638.0,7801.0,6684.0,6528.0
266,14.23,27.722,206.91,436.284,0.001,0.001,0.001,0.001,0.001,0.001,904.0,5579.0,5981.0,9390.0,8688.0,8817.0
267,9.914,27.928,207.48,514.2838,878.0,777.0,915.0,868.0,704.0,669.0,5636.0,3664.0,4768.0,7601.0,6391.0,5928.0
268,11.888,23.459,177.67,297.2429,0.001,0.001,735.0,964.0,848.0,734.0,5202.0,4280.0,4737.0,8126.0,6950.0,6145.0
269,16.064,28.516,212.94,427.3603,0.001,0.001,0.001,2046.0,1991.0,2075.0,0.001,0.001,0.001,11665.0,10379.0,10288.0
270,13.936,25.597,192.54,349.2359,1363.0,1207.0,1275.0,1217.0,997.0,966.0,5604.0,5375.0,5224.0,5386.0,5180.0,4389.0
271,14.262,25.756,193.65,353.3061,0.001,0.001,0.001,900.0,894.0,746.0,0.001,0.001,0.001,14247.0,10802.0,10416.0
272,1.082,19.658,150.78,233.1026,1222.0,1175.0,1132.0,653.0,636.0,459.0,7332.0,5304.0,5503.0,5616.0,4004.0,4570.0
273,1.102,16.596,129.78,172.9909,1374.0,1552.0,1462.0,1415.0,1212.0,1236.0,5911.0,4063.0,4719.0,5454.0,4599.0,4580.0
274,1.081,20.796,158.09,277.1086,1179.0,1079.0,1157.0,764.0,573.0,462.0,6858.0,5558.0,5693.0,5288.0,4141.0,4733.0
275,2.915,19.559,150.27,226.0179,1161.0,1204.0,1118.0,1288.0,977.0,763.0,5709.0,3851.0,4187.0,6352.0,5708.0,5105.0
276,15.479,28.656,213.37,471.3136,1260.0,1211.0,1808.0,1588.0,1392.0,1545.0,6115.0,6435.0,5353.0,4160.0,3383.0,3152.0
277,11.757,23.827,180.45,297.1524,2925.0,2456.0,0.001,1482.0,0.001,0.001,1671.0,1527.0,1911.0,25248.0,0.001,0.001
278,13.858,29.992,222.44,544.2652,1088.0,1135.0,1097.0,700.0,751.0,819.0,6708.0,5161.0,5427.0,5452.0,4853.0,3880.0
279,14.204,17.398,134.0,219.0282,0.001,0.001,6257.0,8438.0,0.001,0.001,0.001,8591.0,0.001,0.001,6524.0,6872.0
280,14.316,19.149,145.38,288.0332,3475.0,3521.0,3786.0,4062.0,1379.0,3888.0,3689.0,2395.0,2260.0,3690.0,2443.0,1930.0
281,16.065,25.612,192.91,337.3478,0.001,0.001,0.001,1141.0,1101.0,1163.0,0.001,0.001,0.001,12382.0,10199.0,10473.0
282,14.156,26.826,200.58,413.2701,0.001,0.001,0.001,918.0,0.001,821.0,0.001,310.0,0.001,13954.0,11172.0,9271.0
283,11.808,23.36,176.98,295.2281,0.001,0.001,0.001,1047.0,0.001,0.001,4887.0,0.001,1494.0,10461.0,8929.0,9239.0
284,11.232,23.363,177.06,293.212,0.001,0.001,0.001,1879.0,1945.0,1516.0,2936.0,1498.0,1652.0,8838.0,8168.0,7619.0
285,14.57,18.973,144.71,261.0403,5026.0,5522.0,3326.0,3588.0,3419.0,3235.0,4087.0,0.001,0.001,4138.0,0.001,3508.0
286,14.706,29.907,222.36,494.3261,0.001,0.001,0.001,0.001,0.001,0.001,6839.0,6130.0,4691.0,6811.0,6252.0,5023.0
287,12.299,23.394,177.73,277.1838,0.001,332.0,343.0,578.0,663.0,688.0,5155.0,4785.0,4762.0,5800.0,6061.0,6363.0
288,12.688,23.584,178.56,299.259,1719.0,0.001,0.001,0.001,0.001,0.001,9163.0,7297.0,7346.0,365.0,315.0,9084.0
289,2.185,16.29,128.12,160.04,1176.0,1056.0,1252.0,825.0,819.0,674.0,5529.0,4291.0,4592.0,5801.0,4681.0,4344.0
290,14.3,29.558,219.79,492.3105,0.001,0.001,0.001,0.001,0.001,0.001,3127.0,2590.0,2805.0,10004.0,8412.0,7923.0
291,11.03,26.706,200.08,389.2685,866.0,882.0,711.0,902.0,702.0,831.0,5174.0,2685.0,4130.0,7234.0,5517.0,5180.0
292,13.368,24.487,185.04,312.2537,652.0,686.0,545.0,673.0,473.0,585.0,4395.0,3672.0,4009.0,6774.0,5777.0,6247.0
293,13.375,18.927,144.31,263.0339,0.001,0.001,0.001,0.001,0.001,0.001,6880.0,6892.0,6808.0,6970.0,6908.0,0.001
294,0.243,21.747,164.04,331.0479,2831.0,2870.0,2934.0,420.0,349.0,0.001,7469.0,5923.0,6354.0,2083.0,1525.0,1599.0
295,13.755,31.986,236.65,597.3047,502.0,0.001,0.001,422.0,0.001,497.0,4445.0,3825.0,4352.0,7245.0,6289.0,6712.0
296,15.447,28.085,209.34,455.3174,1206.0,1114.0,1875.0,1542.0,1145.0,1196.0,5724.0,6245.0,4912.0,3163.0,2935.0,2773.0
297,15.722,27.269,204.18,395.3346,0.001,0.001,0.001,1721.0,1828.0,1752.0,0.001,0.001,0.001,11178.0,8802.0,8530.0
298,12.574,23.622,178.85,299.2585,877.0,1396.0,1321.0,1693.0,1414.0,1136.0,4606.0,3543.0,3731.0,5279.0,4335.0,4319.0
299,13.145,23.447,177.58,297.2247,230.0,199.0,201.0,1023.0,765.0,769.0,1065.0,1156.0,1356.0,9756.0,8340.0,8784.0
300,14.469,30.363,225.16,546.2807,1593.0,1583.0,1461.0,0.001,0.001,0.001,7649.0,7622.0,5089.0,3373.0,2977.0,2086.0
301,13.849,34.36,254.08,605.4545,1523.0,1565.0,1403.0,1450.0,1154.0,1249.0,4058.0,4494.0,4199.0,3927.0,4248.0,4142.0
302,16.449,35.987,266.26,586.3783,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18244.0,15054.0,0.001,0.001,0.001
303,15.424,27.426,205.27,399.33,0.001,0.001,0.001,1813.0,1732.0,1753.0,0.001,0.001,0.001,9885.0,9238.0,8877.0
304,15.17,24.733,186.58,325.31,975.0,1038.0,1466.0,1201.0,1254.0,980.0,5268.0,6481.0,4989.0,3042.0,3294.0,3172.0
305,14.483,18.967,144.67,261.0401,2430.0,2917.0,5448.0,2026.0,2255.0,2251.0,2497.0,2656.0,3720.0,0.001,2720.0,4034.0
306,13.856,34.806,257.15,629.4557,979.0,955.0,883.0,852.0,676.0,611.0,4951.0,4771.0,4655.0,4923.0,4567.0,4053.0
307,15.026,25.942,195.0,355.3222,0.001,0.001,0.001,0.001,2662.0,0.001,0.001,0.001,0.001,10880.0,9055.0,10164.0
308,3.642,18.884,145.12,226.0166,1103.0,873.0,799.0,892.0,659.0,574.0,5280.0,3506.0,4138.0,5593.0,4791.0,4487.0
309,14.802,28.514,212.96,425.3632,55.0,0.001,245.0,728.0,710.0,627.0,1579.0,1278.0,1527.0,10138.0,7442.0,7976.0
310,13.86,22.597,172.25,259.2424,1930.0,1836.0,1886.0,1692.0,1516.0,1478.0,3660.0,3415.0,3505.0,3801.0,3810.0,3749.0
311,12.397,23.741,179.45,311.1683,615.0,474.0,451.0,314.0,0.001,0.001,4866.0,5134.0,7341.0,5385.0,3474.0,4041.0
312,0.243,22.421,168.61,358.0462,3034.0,2401.0,2813.0,2515.0,0.001,1655.0,4354.0,3300.0,3583.0,3352.0,2245.0,2624.0
313,6.557,25.31,190.43,347.2434,772.0,766.0,802.0,694.0,566.0,500.0,5481.0,3822.0,4433.0,5574.0,4013.0,4342.0
314,14.561,29.463,219.13,489.2774,518.0,0.001,0.001,1448.0,1031.0,1071.0,5316.0,5304.0,4731.0,3681.0,4094.0,4522.0
315,10.634,22.688,168.78,505.9514,714.0,597.0,630.0,623.0,574.0,522.0,4742.0,4023.0,3717.0,6061.0,4513.0,4728.0
316,14.165,19.152,145.41,288.0333,2982.0,3593.0,3492.0,2469.0,2262.0,2440.0,4570.0,3579.0,3380.0,0.001,2653.0,0.001
317,14.92,29.233,217.53,480.3096,438.0,0.001,423.0,0.001,4214.0,4031.0,3828.0,3242.0,4223.0,3669.0,3628.0,3717.0
318,9.672,18.565,139.6,368.975,853.0,970.0,809.0,947.0,1004.0,738.0,5511.0,3924.0,3895.0,4725.0,3712.0,4184.0
319,14.07,17.503,134.88,217.0348,2408.0,2483.0,2632.0,4621.0,3966.0,4612.0,4894.0,0.001,0.001,0.001,3401.0,2050.0
320,6.249,21.277,162.09,264.1573,745.0,816.0,428.0,1448.0,1086.0,806.0,1897.0,6042.0,2926.0,10184.0,1625.0,2952.0
321,16.468,37.812,278.26,760.5186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,780.0,5588.0,12725.0,11844.0
322,14.391,35.855,264.47,677.5166,517.0,448.0,463.0,377.0,0.001,0.001,5290.0,4649.0,4730.0,5317.0,5506.0,3549.0
323,15.377,31.811,235.83,548.3331,3478.0,3345.0,1818.0,1552.0,1971.0,1248.0,3718.0,4358.0,3897.0,1963.0,1884.0,1578.0
324,14.743,18.962,144.58,263.0335,3056.0,3367.0,3528.0,0.001,3792.0,3780.0,3346.0,2669.0,0.001,2388.0,2460.0,2275.0
325,11.615,23.394,177.23,295.2276,0.001,1033.0,877.0,2862.0,0.001,2188.0,2491.0,3877.0,4252.0,4915.0,4155.0,3951.0
326,14.778,17.505,134.89,217.0348,2222.0,2563.0,2580.0,3360.0,3018.0,3195.0,3931.0,4044.0,2403.0,2991.0,0.001,0.001
327,13.44,28.478,210.48,639.0793,401.0,349.0,335.0,257.0,343.0,0.001,5100.0,4813.0,4448.0,5717.0,4105.0,4383.0
328,16.313,39.28,288.57,835.5367,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8482.0,6968.0,3372.0,6381.0,4912.0
329,13.355,18.952,144.56,261.0405,0.001,361.0,1198.0,4187.0,3834.0,1816.0,5554.0,0.001,0.001,3927.0,3051.0,6113.0
330,13.399,25.011,188.44,335.2199,724.0,633.0,681.0,631.0,489.0,506.0,4172.0,3955.0,4070.0,5179.0,4641.0,4138.0
331,1.955,17.697,136.9,203.0017,1093.0,861.0,878.0,724.0,734.0,538.0,5053.0,3814.0,4317.0,4386.0,3762.0,3470.0
332,14.547,29.784,221.23,513.3415,0.001,0.001,0.001,3934.0,4226.0,4327.0,0.001,0.001,0.001,5394.0,6058.0,5553.0
333,16.078,36.135,266.34,702.5442,0.001,0.001,0.001,0.001,0.001,601.0,5667.0,5192.0,167.0,17336.0,0.001,0.001
334,14.53,30.245,224.71,506.3252,0.001,0.001,0.001,1060.0,0.001,0.001,2863.0,2974.0,2510.0,6969.0,6503.0,6000.0
335,13.431,19.155,145.43,288.0339,0.001,0.001,1329.0,1256.0,0.001,0.001,4343.0,4643.0,4597.0,4092.0,4356.0,4207.0
336,14.415,18.974,144.7,262.0367,4475.0,0.001,10017.0,0.001,10058.0,4272.0,0.001,0.001,0.001,0.001,0.001,0.001
337,13.818,20.514,155.29,306.0441,2228.0,2539.0,2440.0,1912.0,1997.0,2718.0,2703.0,3244.0,2882.0,1804.0,1334.0,2962.0
338,16.067,31.314,232.24,541.3728,0.001,0.001,0.001,1793.0,1832.0,1731.0,0.001,0.001,0.001,8839.0,7435.0,7119.0
339,13.369,23.438,177.97,280.2642,577.0,555.0,464.0,545.0,472.0,438.0,3467.0,3423.0,3240.0,5431.0,4902.0,5172.0
340,15.53,25.678,193.14,349.3108,424.0,480.0,340.0,366.0,331.0,253.0,4959.0,4303.0,4055.0,4686.0,4438.0,3925.0
341,13.613,28.433,209.95,669.9582,347.0,317.0,315.0,263.0,203.0,176.0,4536.0,3871.0,3297.0,5969.0,4563.0,4564.0
342,14.288,26.79,200.38,409.2351,1611.0,1718.0,1575.0,1768.0,1555.0,1581.0,3856.0,3969.0,3536.0,2380.0,2671.0,2193.0
343,13.876,20.517,155.3,306.0441,2266.0,2352.0,2734.0,2251.0,2618.0,2156.0,3204.0,2894.0,3510.0,2683.0,1735.0,0.001
344,14.871,18.976,144.71,262.0366,1258.0,3005.0,0.001,4009.0,4206.0,1271.0,4725.0,2692.0,1621.0,1801.0,1758.0,2009.0
345,13.444,28.17,247.47,59.0147,521.0,471.0,385.0,333.0,430.0,95.0,4673.0,4498.0,3796.0,5257.0,3839.0,3989.0
346,13.94,24.039,181.46,321.2102,849.0,673.0,567.0,472.0,285.0,1664.0,3572.0,3377.0,8319.0,3043.0,4552.0,880.0
347,14.56,29.16,217.49,443.3371,0.001,0.001,0.001,5880.0,6334.0,6556.0,0.001,0.001,0.001,3089.0,3178.0,3053.0
