ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
12598.0,0.7682857142857143,25.768,187.3714285714286,96.91970000000002,1375.9950000000001,794.9970000000001,477.99699999999996,287.999,832.9960000000001,970.9950000000001
18315.0,1.5034999999999998,55.282,349.86,96.9198,0.0,192.999,0.0,0.0,0.0,284.998
19723.0,0.512,8.662,70.73,96.9199,0.0,0.0,141.999,233.999,0.0,0.0
11348.0,0.9391999999999999,21.515,248.70999999999998,96.92,405.99699999999996,851.9970000000001,343.998,0.0,0.0,1015.9970000000001
13823.0,0.9974285714285713,19.975,236.84999999999997,96.92010000000002,259.998,0.0,408.99699999999996,203.999,328.998,1001.9960000000001
16111.0,0.7515000000000001,52.104,269.995,96.9202,109.999,0.0,0.0,0.0,254.999,383.998
13920.0,0.575,28.173,237.72333333333336,96.9203,277.998,419.99800000000005,186.999,691.9970000000001,0.0,459.99699999999996
13260.0,0.9209999999999999,22.194,170.62333333333333,96.92040000000001,478.99800000000005,0.0,283.998,0.0,253.999,649.9970000000001
23352.0,0.7905,42.578,386.66999999999996,96.9206,0.0,112.999,0.0,0.0,0.0,0.0
15465.0,1.2555,54.68,274.66999999999996,96.9207,161.999,120.999,159.999,132.999,0.0,109.999
21159.0,0.644,31.847,261.7,96.9208,0.0,0.0,0.0,0.0,129.999,0.0
20471.0,1.03,27.089,268.78333333333336,96.921,0.0,0.0,0.0,193.999,137.999,318.998
21169.0,0.512,12.008,98.29,96.9211,0.0,230.999,0.0,0.0,0.0,0.0
22169.0,0.78,45.206,371.74,96.9213,0.0,0.0,0.0,0.0,0.0,150.999
16707.0,0.506,56.116,461.6,96.9214,0.0,0.0,118.999,120.999,0.0,182.999
22889.0,0.977,38.819,243.04,96.9215,0.0,0.0,0.0,0.0,0.0,134.999
23697.0,0.7545,10.546,84.475,96.9217,0.0,113.999,113.999,0.0,0.0,0.0
23373.0,0.754,16.295,133.6,96.9218,0.0,0.0,0.0,0.0,115.999,0.0
20964.0,0.607,34.219,281.24,96.922,0.0,0.0,0.0,0.0,226.999,0.0
22814.0,1.344,55.879,459.65,96.9223,0.0,0.0,0.0,0.0,0.0,119.999
4490.0,2.050333333333333,13.165,107.83999999999999,96.95743333333333,0.0,1042.699725266839,0.0,0.0,0.0,0.0
10285.0,1.067,13.235,108.39,96.9574,0.0,480.999,456.999,540.999,0.0,0.0
23448.0,4.017,13.122,107.45,96.9576,0.0,0.0,0.0,0.0,0.0,0.0
16067.0,0.624,13.476,110.37,96.9731,0.0,0.0,124.999,0.0,507.999,0.0
21344.0,1.511,13.594,111.22,97.9282,139.999,149.999,0.0,0.0,0.0,0.0
17912.0,0.645,13.58,111.11,97.9292,0.0,0.0,0.0,0.0,0.0,0.0
