SampleName,Compound,Heavy_Halogen_Presence,r_CF2,m_over_Cm,md_over_Cm,Predicted_F_per_C,RT,DT,CCS,Peak_mz,m/z,Peak_intensity
44 2854 - Serum.d.DeMP,721.0,Cl2_Br0,0.007143146211148107,-0.002690009533451495,-0.007143146154869208,1.19,10.951,23.7734527587891,177.661804199219,451.92739,450.92558,534.0
44 2854 - Serum.d.DeMP,721.0,Cl2_Br0,0.007143146211148107,-0.002690009533451495,-0.007143146154869208,1.19,10.951,23.7734527587891,177.661804199219,452.92259,450.92558,3202.0
44 2854 - Serum.d.DeMP,721.0,Cl2_Br0,0.007143146211148107,-0.002690009533451495,-0.007143146154869208,1.19,10.951,23.7734527587891,177.661804199219,453.92492,450.92558,358.0
44 2854 - Serum.d.DeMP,721.0,Cl2_Br0,0.007143146211148107,-0.002690009533451495,-0.007143146154869208,1.19,10.951,23.7734527587891,177.661804199219,454.9186,450.92558,476.0
44 2854 - Serum.d.DeMP,721.0,Cl2_Br0,0.007143146211148107,-0.002690009533451495,-0.007143146154869208,1.19,10.951,23.7734527587891,177.661804199219,455.92242,450.92558,76.0
44 2854 - Serum.d.DeMP,913.0,No,0.008686499021006388,-0.009749990607180228,-0.008686498413023817,0.67,2.593,19.7186737060547,150.205703735352,273.00653,273.00653,1316.0
44 2854 - Serum.d.DeMP,913.0,No,0.008686499021006388,-0.009749990607180228,-0.008686498413023817,0.67,2.593,19.7186737060547,150.205703735352,274.00844,273.00653,193.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,244.90793,244.90793,27118.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,245.91025,244.90793,1917.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,246.90503,244.90793,25812.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,247.90759,244.90793,1939.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,248.90166,244.90793,8055.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,249.90375,244.90793,577.0
47 2911 - Serum.d.DeMP,19.0,Cl3_Br0,0.016141472269162356,-0.003795045007797495,-0.01614147221959244,1.23,6.382,17.8609657287598,136.77685546875,250.89815,244.90793,555.0
47 2911 - Serum.d.DeMP,857.0,No,0.006579895775709024,-0.008180871983974025,-0.006579895210631943,0.7,2.593,19.7186737060547,150.205703735352,273.00656,273.00656,2493.0
47 2911 - Serum.d.DeMP,857.0,No,0.006579895775709024,-0.008180871983974025,-0.006579895210631943,0.7,2.593,19.7186737060547,150.205703735352,274.00926,273.00656,298.0
47 2911 - Serum.d.DeMP,1075.0,No,0.010854456674453368,-0.0052805941043157995,-0.01085445653173332,1.02,6.842,17.0604114532471,131.362228393555,223.95185,223.95185,1300.0
47 2911 - Serum.d.DeMP,1075.0,No,0.010854456674453368,-0.0052805941043157995,-0.01085445653173332,1.02,6.842,17.0604114532471,131.362228393555,224.95325,223.95185,95.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,244.9073,244.9073,26687.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,245.90967,244.9073,1964.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,246.90442,244.9073,26041.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,247.90653,244.9073,1914.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,248.90117,244.9073,7741.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,249.9034,244.9073,556.0
80 2003 - Serum.d.DeMP,19.0,Cl0_Br1,0.01630859578139243,-0.00430274180101294,-0.016308595718325526,1.03,6.382,17.8609657287598,136.77685546875,250.89786,244.9073,612.0
80 2003 - Serum.d.DeMP,49.0,No,0.000525335670369883,0.005090427054969122,0.0005253329300568639,2.14,10.029,22.1778259277344,165.274383544922,498.93025,498.93025,34673.0
80 2003 - Serum.d.DeMP,49.0,No,0.000525335670369883,0.005090427054969122,0.0005253329300568639,2.14,10.029,22.1778259277344,165.274383544922,499.93188,498.93025,2954.0
80 2003 - Serum.d.DeMP,49.0,No,0.000525335670369883,0.005090427054969122,0.0005253329300568639,2.14,10.029,22.1778259277344,165.274383544922,500.92626,498.93025,1379.0
80 2003 - Serum.d.DeMP,49.0,No,0.000525335670369883,0.005090427054969122,0.0005253329300568639,2.14,10.029,22.1778259277344,165.274383544922,501.93109,498.93025,59.0
80 2003 - Serum.d.DeMP,248.0,No,0.00764892808582372,0.014778358429345363,0.0076489264995455285,2.5,9.464,21.3678436279297,159.737197875977,448.93197,448.93197,4770.0
80 2003 - Serum.d.DeMP,248.0,No,0.00764892808582372,0.014778358429345363,0.0076489264995455285,2.5,9.464,21.3678436279297,159.737197875977,449.93477,448.93197,253.0
80 2003 - Serum.d.DeMP,248.0,No,0.00764892808582372,0.014778358429345363,0.0076489264995455285,2.5,9.464,21.3678436279297,159.737197875977,450.92772,448.93197,154.0
80 2003 - Serum.d.DeMP,850.0,No,0.007115052322193499,-0.008527910108689075,-0.007115051754342176,0.67,2.593,19.7186737060547,150.205703735352,273.00578,273.00578,1019.0
80 2003 - Serum.d.DeMP,850.0,No,0.007115052322193499,-0.008527910108689075,-0.007115051754342176,0.67,2.593,19.7186737060547,150.205703735352,274.0084,273.00578,127.0
80 2003 - Serum.d.DeMP,883.0,No,0.0027643757615910796,0.013777008351141418,0.002764371947065237,2.5,5.403,17.5972499847412,133.546493530273,298.94138,298.94138,3262.0
80 2003 - Serum.d.DeMP,883.0,No,0.0027643757615910796,0.013777008351141418,0.002764371947065237,2.5,5.403,17.5972499847412,133.546493530273,299.94274,298.94138,119.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,244.90757,244.90757,54919.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,245.9101,244.90757,4542.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,246.90474,244.90757,52777.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,247.90704,244.90757,4419.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,248.90154,244.90757,16527.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,249.90371,244.90757,1154.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,250.89761,244.90757,1492.0
83 2095 - Serum.d.DeMP,19.0,Cl3_Br0,0.01645394734006037,-0.005664487909612285,-0.016453947231722894,0.99,6.382,17.8609657287598,136.77685546875,251.90024,244.90757,117.0
83 2095 - Serum.d.DeMP,51.0,No,0.0009082048280459322,0.003423031223601861,-0.0009082041112994316,1.93,10.029,22.1778259277344,165.274383544922,498.93011,498.93011,49996.0
83 2095 - Serum.d.DeMP,51.0,No,0.0009082048280459322,0.003423031223601861,-0.0009082041112994316,1.93,10.029,22.1778259277344,165.274383544922,499.93228,498.93011,4613.0
83 2095 - Serum.d.DeMP,51.0,No,0.0009082048280459322,0.003423031223601861,-0.0009082041112994316,1.93,10.029,22.1778259277344,165.274383544922,500.92663,498.93011,2212.0
83 2095 - Serum.d.DeMP,259.0,No,0.004153025932353881,0.010295396280549625,0.0041530245144425874,2.64,9.464,21.3678436279297,159.737197875977,448.93283,448.93283,8778.0
83 2095 - Serum.d.DeMP,259.0,No,0.004153025932353881,0.010295396280549625,0.0041530245144425874,2.64,9.464,21.3678436279297,159.737197875977,449.93424,448.93283,543.0
83 2095 - Serum.d.DeMP,259.0,No,0.004153025932353881,0.010295396280549625,0.0041530245144425874,2.64,9.464,21.3678436279297,159.737197875977,450.92914,448.93283,239.0
83 2095 - Serum.d.DeMP,395.0,Cl2_Br0,0.012365282508252477,-0.003950581993540836,-0.012365282438131878,1.23,5.914,17.052677154541,131.322280883789,220.93894,220.93894,2649.0
83 2095 - Serum.d.DeMP,395.0,Cl2_Br0,0.012365282508252477,-0.003950581993540836,-0.012365282438131878,1.23,5.914,17.052677154541,131.322280883789,221.94206,220.93894,171.0
83 2095 - Serum.d.DeMP,395.0,Cl2_Br0,0.012365282508252477,-0.003950581993540836,-0.012365282438131878,1.23,5.914,17.052677154541,131.322280883789,222.9361,220.93894,1732.0
83 2095 - Serum.d.DeMP,732.0,Cl2_Br0,0.007667513797438193,-0.003309017304360653,-0.007667513718102063,1.16,10.951,23.7734527587891,177.661804199219,450.92507,450.92507,2974.0
83 2095 - Serum.d.DeMP,732.0,Cl2_Br0,0.007667513797438193,-0.003309017304360653,-0.007667513718102063,1.16,10.951,23.7734527587891,177.661804199219,451.92752,450.92507,373.0
83 2095 - Serum.d.DeMP,732.0,Cl2_Br0,0.007667513797438193,-0.003309017304360653,-0.007667513718102063,1.16,10.951,23.7734527587891,177.661804199219,452.92209,450.92507,2011.0
83 2095 - Serum.d.DeMP,732.0,Cl2_Br0,0.007667513797438193,-0.003309017304360653,-0.007667513718102063,1.16,10.951,23.7734527587891,177.661804199219,453.924,450.92507,215.0
83 2095 - Serum.d.DeMP,732.0,Cl2_Br0,0.007667513797438193,-0.003309017304360653,-0.007667513718102063,1.16,10.951,23.7734527587891,177.661804199219,454.91838,450.92507,341.0
83 2095 - Serum.d.DeMP,1098.0,Cl2_Br0,0.013816774758607693,-0.008099761571297489,-0.013816774494813463,0.75,4.378,17.0200271606445,131.369354248047,210.94477,210.94477,787.0
83 2095 - Serum.d.DeMP,1098.0,Cl2_Br0,0.013816774758607693,-0.008099761571297489,-0.013816774494813463,0.75,4.378,17.0200271606445,131.369354248047,211.94715,210.94477,72.0
83 2095 - Serum.d.DeMP,1098.0,Cl2_Br0,0.013816774758607693,-0.008099761571297489,-0.013816774494813463,0.75,4.378,17.0200271606445,131.369354248047,212.94193,210.94477,539.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,244.90773,244.90773,46416.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,245.91012,244.90773,3734.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,246.9048,244.90773,45415.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,247.90727,244.90773,3684.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,248.90185,244.90773,13287.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,249.90402,244.90773,993.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,250.8982,244.90773,1095.0
86 2046 - Serum.d.DeMP,19.0,Cl0_Br1,0.016389551769337467,-0.005355803797056936,-0.016389551672105353,1.02,6.382,17.8609657287598,136.77685546875,251.89903,244.90773,87.0
86 2046 - Serum.d.DeMP,51.0,No,0.0016658176896912678,0.006367585783679287,0.0016658163374636227,2.14,10.029,22.1778259277344,165.274383544922,498.93065,498.93065,32794.0
86 2046 - Serum.d.DeMP,51.0,No,0.0016658176896912678,0.006367585783679287,0.0016658163374636227,2.14,10.029,22.1778259277344,165.274383544922,499.93243,498.93065,2639.0
86 2046 - Serum.d.DeMP,51.0,No,0.0016658176896912678,0.006367585783679287,0.0016658163374636227,2.14,10.029,22.1778259277344,165.274383544922,500.9269,498.93065,1219.0
86 2046 - Serum.d.DeMP,51.0,No,0.0016658176896912678,0.006367585783679287,0.0016658163374636227,2.14,10.029,22.1778259277344,165.274383544922,501.92772,498.93065,82.0
86 2046 - Serum.d.DeMP,262.0,No,0.01064511543069351,0.018256804511573358,0.010645113691184488,2.5,9.464,21.3678436279297,159.737197875977,448.93267,448.93267,5528.0
86 2046 - Serum.d.DeMP,262.0,No,0.01064511543069351,0.018256804511573358,0.010645113691184488,2.5,9.464,21.3678436279297,159.737197875977,449.9346,448.93267,264.0
86 2046 - Serum.d.DeMP,516.0,Cl0_Br1,0.009740749827220613,-0.0037860251263131654,-0.009740749745467916,1.23,6.842,17.0534992218018,131.294815063477,221.95332,221.95332,781.0
86 2046 - Serum.d.DeMP,516.0,Cl0_Br1,0.009740749827220613,-0.0037860251263131654,-0.009740749745467916,1.23,6.842,17.0534992218018,131.294815063477,222.956,221.95332,50.0
86 2046 - Serum.d.DeMP,516.0,Cl0_Br1,0.009740749827220613,-0.0037860251263131654,-0.009740749745467916,1.23,6.842,17.0534992218018,131.294815063477,223.9519,221.95332,700.0
86 2046 - Serum.d.DeMP,801.0,No,0.0031569950588512512,-0.007412684660187059,-0.00315699409189971,0.79,4.546,17.2796306610107,133.428573608398,211.02326,211.02326,1617.0
86 2046 - Serum.d.DeMP,801.0,No,0.0031569950588512512,-0.007412684660187059,-0.00315699409189971,0.79,4.546,17.2796306610107,133.428573608398,212.0258,211.02326,137.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,244.90748,244.90748,34506.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,245.90976,244.90748,2612.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,246.90464,244.90748,32985.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,247.90701,244.90748,2568.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,248.90153,244.90748,9752.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,249.90352,244.90748,672.0
89 2889 - Serum.d.DeMP,19.0,Cl3_Br0,0.01632792635359351,-0.0046462112716917706,-0.016327926280143075,1.06,6.382,17.8609657287598,136.77685546875,250.89759,244.90748,867.0
89 2889 - Serum.d.DeMP,51.0,No,0.00304886815582861,0.008118570363757394,0.0030488669548146535,2.4,10.029,22.1778259277344,165.274383544922,498.92992,498.92992,13826.0
89 2889 - Serum.d.DeMP,51.0,No,0.00304886815582861,0.008118570363757394,0.0030488669548146535,2.4,10.029,22.1778259277344,165.274383544922,499.93206,498.92992,1034.0
89 2889 - Serum.d.DeMP,51.0,No,0.00304886815582861,0.008118570363757394,0.0030488669548146535,2.4,10.029,22.1778259277344,165.274383544922,500.92474,498.92992,461.0
89 2889 - Serum.d.DeMP,261.0,No,0.005845350718605541,0.012520601697830142,0.005845349228670355,2.5,9.464,21.3678436279297,159.737197875977,448.93215,448.93215,2275.0
89 2889 - Serum.d.DeMP,261.0,No,0.005845350718605541,0.012520601697830142,0.005845349228670355,2.5,9.464,21.3678436279297,159.737197875977,449.93448,448.93215,130.0
89 2889 - Serum.d.DeMP,261.0,No,0.005845350718605541,0.012520601697830142,0.005845349228670355,2.5,9.464,21.3678436279297,159.737197875977,450.92936,448.93215,58.0
89 2889 - Serum.d.DeMP,388.0,Cl2_Br0,0.011832559982469104,-0.0026660988917606336,-0.011832559949095638,1.19,5.914,17.052677154541,131.322280883789,220.93877,220.93877,1518.0
89 2889 - Serum.d.DeMP,388.0,Cl2_Br0,0.011832559982469104,-0.0026660988917606336,-0.011832559949095638,1.19,5.914,17.052677154541,131.322280883789,221.94273,220.93877,89.0
89 2889 - Serum.d.DeMP,388.0,Cl2_Br0,0.011832559982469104,-0.0026660988917606336,-0.011832559949095638,1.19,5.914,17.052677154541,131.322280883789,222.93581,220.93877,979.0
89 2889 - Serum.d.DeMP,971.0,No,0.00038612019964238465,0.007414192325554893,-0.0003861122903593712,2.21,7.14,18.852481842041,142.156143188477,348.93728,348.93728,1226.0
89 2889 - Serum.d.DeMP,971.0,No,0.00038612019964238465,0.007414192325554893,-0.0003861122903593712,2.21,7.14,18.852481842041,142.156143188477,349.94043,348.93728,66.0
89 2889 - Serum.d.DeMP,2480.0,No,0.0014366785231459997,-6.211060008346203e-05,-0.0014366785229968236,1.52,10.94,24.5452938079834,182.406799316406,555.94924,555.94924,1029.0
89 2889 - Serum.d.DeMP,2480.0,No,0.0014366785231459997,-6.211060008346203e-05,-0.0014366785229968236,1.52,10.94,24.5452938079834,182.406799316406,556.95176,555.94924,128.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,244.90744,244.90744,10823.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,245.90979,244.90744,789.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,246.90455,244.90744,10190.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,247.90698,244.90744,695.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,248.90106,244.90744,2830.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,249.90363,244.90744,208.0
92 3021 - Serum.d.DeMP,19.0,Cl3_Br0,0.016271484803326377,-0.004185113385728128,-0.01627148474352451,1.03,6.382,17.8609657287598,136.77685546875,250.89759,244.90744,254.0
