ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
16761.0,0.577,16.718,130.71,163.0379,0.0,0.0,0.0,0.0,0.0,0.0
18134.0,0.607,17.284,135.09,164.0456,0.0,0.0,0.0,0.0,0.0,0.0
23028.0,0.93,15.478,120.815,165.00235,0.0,0.0,0.0,0.0,0.0,1012.999
1651.0,3.7845000000000004,16.918,132.23000000000002,165.0382,1022.999,1003.999,11299.998,4843.999,3757.9979999999996,9783.998
9062.0,3.14,17.8,139.08,165.0385,0.0,0.0,646.999,0.0,0.0,502.999
4433.0,1.242,17.436,136.22,165.0529,0.0,0.0,685.7778888888888,0.0,665.7778888888888,2065.7778888888893
11831.0,0.581,17.116,133.71,165.0641,0.0,648.999,0.0,0.0,0.0,510.999
14218.0,1.06,17.686,138.18,165.0889,0.0,0.0,717.999,0.0,0.0,0.0
18745.0,0.853,16.345,127.61,165.9763,0.0,0.0,0.0,0.0,0.0,0.0
15004.0,1.435,16.899,132.125,166.04825,0.0,0.0,0.0,0.0,0.0,0.0
