ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,83 Paired 12835.d.DeMP, 84 Paired 7211.d.DeMP, 85 Paired 2654.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
1242,1.715,26.128,225.31,416.131,1485,-1,1,2,87.3,,FALSE,1.715,26.128,225.31,416.131,1485,0.95,2,,,,,0,,0,,,,,16,up,85.827,0.001,2801,1655,0.001,0.001,0.001
1243,8.424,38.582,313.38,837.4907,1485,-1,3,3,100,,FALSE,8.424,38.582,313.38,837.4907,1485,0.49,3,,,,,0,,0,,,,,16,up,97.533,642,1846,1968,0.001,0.001,0.001
1244,15.606,21.221,190.17,329.0458,1484,-1,2,3,100,,FALSE,15.606,21.221,190.17,329.0458,1484,0.78,3,,,,,0,,0,,,,,16,up,90.943,2680,1403,369,0.001,0.001,0.001
1245,12.437,21.869,197.42,251.2007,1481,-1,3,2,91.3,,FALSE,12.437,21.869,197.42,251.2007,1481,0.97,2,,,,,0,,0,,,,,16,up,85.077,0.001,2874,1569,0.001,0.001,0.001
1246,15.014,32.388,270.3,529.4265,1480,-1,2,3,100,,FALSE,15.014,32.388,270.3,529.4265,1480,0.94,3,,,,,0,,0,,,,,16,up,86.039,3088,688,663,0.001,0.001,0.001
1247,1.565,20.259,184.35,274.038,1479,-1,3,3,98,,FALSE,1.565,20.259,184.35,274.038,1479,0.76,3,,,,,0,,0,,,,,16,up,91.419,2708,1243,487,0.001,0.001,0.001
1248,5.928,25.008,216.77,426.1226,1478,-1,3,1,93.3,,FALSE,5.928,25.008,216.77,426.1226,1478,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,4434,0.001,0.001,0.001,0.001
1249,14.521,34.731,286.9,595.4945,1475,-1,2,3,86.9,,FALSE,14.521,34.731,286.9,595.4945,1475,0.44,3,,,,,0,,0,,,,,16,up,98.337,1022,1190,2213,0.001,0.001,0.001
1250,11.309,28.48,241.98,473.2311,1474,-1,2,2,100,,FALSE,11.309,28.48,241.98,473.2311,1474,0.95,2,,,,,0,,0,,,,,16,up,85.667,2797,1624,0.001,0.001,0.001,0.001
1251,6.09,17.422,164.67,219.0265,1473,-1,1,2,41.8,,FALSE,6.09,17.422,164.67,219.0265,1473,0.87,2,,,,,0,,0,,,,,16,up,88.36,2269,2151,0.001,0.001,0.001,0.001
1252,12.273,28.912,245.73,439.3422,1473,-1,3,3,91.4,,FALSE,12.273,28.912,245.73,439.3422,1473,0.83,3,,,,,0,,0,,,,,16,up,89.476,2691,245,1484,0.001,0.001,0.001
1253,11.695,27.025,232.3,401.2312,1473,-1,3,3,100,,FALSE,11.695,27.025,232.3,401.2312,1473,0.28,3,,,,,0,,0,,,,,16,up,99.632,1945,1329,1145,0.001,0.001,0.001
1254,1.693,25.268,219.24,395.1055,1470,-1,2,3,100,,FALSE,1.693,25.268,219.24,395.1055,1470,0.75,3,,,,,0,,0,,,,,16,up,91.869,389,2585,1436,0.001,0.001,0.001
1255,13.684,29.932,252.92,465.3588,1469,-1,2,3,92.7,,FALSE,13.684,29.932,252.92,465.3588,1469,0.69,3,,,,,0,,0,,,,,16,up,93.325,2601,1176,630,0.001,0.001,0.001
1256,7.579,27.942,238.94,413.1994,1466,-1,3,3,100,,FALSE,7.579,27.942,238.94,413.1994,1466,0.67,3,,,,,0,,0,,,,,16,up,93.805,2535,586,1278,0.001,0.001,0.001
1257,11.299,26.707,230.65,365.2688,1465,-1,2,3,99.8,,FALSE,11.299,26.707,230.65,365.2688,1465,0.74,3,,,,,0,,0,,,,,16,up,92.1,2707,970,719,0.001,0.001,0.001
1258,3.265,19.354,178.52,242.9957,1464,-1,3,2,100,,FALSE,3.265,19.354,178.52,242.9957,1464,0.91,2,,,,,0,,0,,,,,16,up,87.102,1799,0.001,2594,0.001,0.001,0.001
1259,8.032,18.892,174.36,261.0411,1464,-1,1,3,49.1,,FALSE,8.032,18.892,174.36,261.0411,1464,0.54,3,,,,,0,,0,,,,,16,up,96.799,2272,1418,703,0.001,0.001,0.001
1260,14.537,34.126,282.62,577.4845,1463,-1,2,2,72.3,,FALSE,14.537,34.126,282.62,577.4845,1463,0.9,2,,,,,0,,0,,,,,16,up,87.361,0.001,2549,1840,0.001,0.001,0.001
1261,5.874,17.436,164.78,219.0265,1461,-1,1,2,40.2,,FALSE,5.874,17.436,164.78,219.0265,1461,0.92,2,,,,,0,,0,,,,,16,up,86.57,1719,2665,0.001,0.001,0.001,0.001
1262,11.529,24.958,218.05,341.251,1461,-1,2,3,77.6,,FALSE,11.529,24.958,218.05,341.251,1461,0.17,3,,,,,0,,0,,,,,16,up,99.948,1346,1745,1291,0.001,0.001,0.001
1263,9.146,23.699,208.91,327.1801,1460,-1,2,3,100,,FALSE,9.146,23.699,208.91,327.1801,1460,0.72,3,,,,,0,,0,,,,,16,up,92.628,477,2566,1336,0.001,0.001,0.001
1264,1.295,18.936,176.64,212.0492,1460,-1,3,1,100,,FALSE,1.295,18.936,176.64,212.0492,1460,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,4379,0.001,0.001,0.001,0.001
1265,12.83,30.863,259.5,489.3588,1459,-1,2,3,59.9,,FALSE,12.83,30.863,259.5,489.3588,1459,0.46,3,,,,,0,,0,,,,,16,up,98.051,2231,1101,1045,0.001,0.001,0.001
1266,3.852,22.14,197.6,309.1002,1457,-1,1,2,96.5,,FALSE,3.852,22.14,197.6,309.1002,1457,1.51,2,,,,,0,,0,,,,,16,up,68.417,0.001,3992,380,0.001,0.001,0.001
1267,6.039,20.652,189.13,227.1284,1454,-1,2,1,100,,FALSE,6.039,20.652,189.13,227.1284,1454,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,4362,0.001,0.001,0.001
1268,13.757,24.903,217.94,329.2485,1452,-1,2,1,100,,FALSE,13.757,24.903,217.94,329.2485,1452,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,4356,0.001,0.001,0.001
1269,7.273,20.131,185.79,213.1296,1451,-1,2,3,100,,FALSE,7.273,20.131,185.79,213.1296,1451,0.19,3,,,,,0,,0,,,,,16,up,99.916,1767,1239,1348,0.001,0.001,0.001
1270,15.021,32.793,273.03,551.4685,1449,-1,3,3,80.5,,FALSE,15.021,32.793,273.03,551.4685,1449,0.94,3,,,,,0,,0,,,,,16,up,86.03,3025,638,685,0.001,0.001,0.001
1271,2.096,16.795,161.02,193.9908,1449,-1,3,2,100,,FALSE,2.096,16.795,161.02,193.9908,1449,1.17,2,,,,,0,,0,,,,,16,up,78.804,0.001,3308,1040,0.001,0.001,0.001
1272,14.482,29.182,247.95,427.3789,1445,-1,3,3,94.6,,FALSE,14.482,29.182,247.95,427.3789,1445,0.87,3,,,,,0,,0,,,,,16,up,88.34,2874,931,530,0.001,0.001,0.001
1273,9.406,24.647,215.48,351.2175,1442,-1,2,1,100,,FALSE,9.406,24.647,215.48,351.2175,1442,1.73,1,,,,,0,,0,,,,,16,up,62.61,4326,0.001,0.001,0.001,0.001,0.001
1274,7.321,24.791,215.99,378.1008,1441,-1,3,3,100,,FALSE,7.321,24.791,215.99,378.1008,1441,0.83,3,,,,,0,,0,,,,,16,up,89.379,2648,1427,247,0.001,0.001,0.001
1275,12.737,31.465,263.7,509.3846,1439,-1,2,3,100,,FALSE,12.737,31.465,263.7,509.3846,1439,0.54,3,,,,,0,,0,,,,,16,up,96.706,2335,916,1067,0.001,0.001,0.001
1276,13.32,27.04,232.01,423.2507,1439,-1,2,2,100,,FALSE,13.32,27.04,232.01,423.2507,1439,1.35,2,,,,,0,,0,,,,,16,up,73.12,668,0.001,3648,0.001,0.001,0.001
1277,7.87,19.46,180.93,207.1381,1438,-1,2,3,100,,FALSE,7.87,19.46,180.93,207.1381,1438,0.77,3,,,,,0,,0,,,,,16,up,91.369,708,903,2704,0.001,0.001,0.001
1278,1.735,20.624,188.81,229.1545,1435,-1,2,3,99,,FALSE,1.735,20.624,188.81,229.1545,1435,1.15,3,,,,,0,,0,,,,,16,up,79.32,3321,742,243,0.001,0.001,0.001
1279,5.162,38.285,310.95,879.4035,1434,-1,2,3,89.7,,FALSE,5.162,38.285,310.95,879.4035,1434,0.23,3,,,,,0,,0,,,,,16,up,99.827,1676,1573,1054,0.001,0.001,0.001
1280,4.818,24.846,217,350.15,1432,-1,2,3,98.3,,FALSE,4.818,24.846,217,350.15,1432,0.63,3,,,,,0,,0,,,,,16,up,94.88,2470,979,848,0.001,0.001,0.001
1281,13.984,27.099,233.5,369.3371,1431,-1,2,3,100,,FALSE,13.984,27.099,233.5,369.3371,1431,0.58,3,,,,,0,,0,,,,,16,up,96.039,1836,1974,483,0.001,0.001,0.001
1282,15.281,23.052,205.34,281.2476,1431,-1,2,3,95.5,,FALSE,15.281,23.052,205.34,281.2476,1431,0.77,3,,,,,0,,0,,,,,16,up,91.286,860,735,2698,0.001,0.001,0.001
1283,15.377,26.249,227.21,365.3416,1429,-1,3,3,97.5,,FALSE,15.377,26.249,227.21,365.3416,1429,0.93,3,,,,,0,,0,,,,,16,up,86.294,2905,1074,309,0.001,0.001,0.001
1284,4.309,24.209,211.51,384.0464,1429,-1,2,1,100,,FALSE,4.309,24.209,211.51,384.0464,1429,1.73,1,,,,,0,,0,,,,,16,up,62.61,4287,0.001,0.001,0.001,0.001,0.001
1285,13.912,30.637,257.35,524.3001,1429,-1,3,3,100,,FALSE,13.912,30.637,257.35,524.3001,1429,0.22,3,,,,,0,,0,,,,,16,up,99.848,1674,1546,1066,0.001,0.001,0.001
1286,5.503,16.863,164.76,147.0806,1428,-1,2,3,100,,FALSE,5.503,16.863,164.76,147.0806,1428,1.35,3,,,,,0,,0,,,,,16,up,73.052,3658,361,266,0.001,0.001,0.001
1287,5.41,35.582,291.87,747.4216,1425,-1,2,3,100,,FALSE,5.41,35.582,291.87,747.4216,1425,0.21,3,,,,,0,,0,,,,,16,up,99.872,1776,1280,1219,0.001,0.001,0.001
1288,13.647,29.428,248.97,478.294,1425,-1,2,1,100,,FALSE,13.647,29.428,248.97,478.294,1425,1.73,1,,,,,0,,0,,,,,16,up,62.61,4275,0.001,0.001,0.001,0.001,0.001
1289,10.422,23.936,211.07,313.2376,1424,-1,2,2,100,,FALSE,10.422,23.936,211.07,313.2376,1424,0.89,2,,,,,0,,0,,,,,16,up,87.672,2423,0.001,1848,0.001,0.001,0.001
1290,15.678,37.5,305.91,760.5316,1422,-1,2,2,100,,FALSE,15.678,37.5,305.91,760.5316,1422,1.02,2,,,,,0,,0,,,,,16,up,83.407,0.001,1357,2910,0.001,0.001,0.001
1291,14.729,34.065,281.99,593.4792,1422,-1,2,3,74.5,,FALSE,14.729,34.065,281.99,593.4792,1422,0.57,3,,,,,0,,0,,,,,16,up,96.213,2312,741,1212,0.001,0.001,0.001
1292,16.021,32.847,273.02,588.4409,1421,-1,3,2,100,,FALSE,16.021,32.847,273.02,588.4409,1421,1.2,2,,,,,0,,0,,,,,16,up,77.909,3303,961,0.001,0.001,0.001,0.001
1293,15.295,26.943,231.91,389.3414,1421,-1,2,3,98.7,,FALSE,15.295,26.943,231.91,389.3414,1421,1.2,3,,,,,0,,0,,,,,16,up,77.611,3390,588,285,0.001,0.001,0.001
1294,13.191,31.9,266.8,519.4054,1421,-1,2,3,99.9,,FALSE,13.191,31.9,266.8,519.4054,1421,0.52,3,,,,,0,,0,,,,,16,up,97.07,2161,1421,680,0.001,0.001,0.001
1295,0.614,18.999,176.84,218.1022,1418,-1,2,3,98.8,,FALSE,0.614,18.999,176.84,218.1022,1418,0.84,3,,,,,0,,0,,,,,16,up,89.071,518,961,2776,0.001,0.001,0.001
1296,13.405,31.892,266.77,517.3904,1416,-1,2,3,95.8,,FALSE,13.405,31.892,266.77,517.3904,1416,0.38,3,,,,,0,,0,,,,,16,up,98.969,2013,1264,971,0.001,0.001,0.001
1297,11.475,22.797,199.28,504.969,1415,-1,1,3,97.6,,FALSE,11.475,22.797,199.28,504.969,1415,0.36,3,,,,,0,,0,,,,,16,up,99.106,1578,1830,838,0.001,0.001,0.001
1298,11.82,27.868,238.06,431.3165,1415,-1,3,3,100,,FALSE,11.82,27.868,238.06,431.3165,1415,0.37,3,,,,,0,,0,,,,,16,up,99.072,1777,1651,818,0.001,0.001,0.001
1299,9.732,29.557,249.26,529.2058,1414,-1,3,3,100,,FALSE,9.732,29.557,249.26,529.2058,1414,0.54,3,,,,,0,,0,,,,,16,up,96.731,2215,694,1333,0.001,0.001,0.001
1300,7.77,18.901,174.43,261.0407,1412,-1,1,3,56.2,,FALSE,7.77,18.901,174.43,261.0407,1412,0.31,3,,,,,0,,0,,,,,16,up,99.488,1778,1534,924,0.001,0.001,0.001
1301,5.41,27.287,233.26,461.2304,1411,-1,3,1,100,,FALSE,5.41,27.287,233.26,461.2304,1411,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,4233,0.001,0.001,0.001,0.001
1302,14.151,28.769,244.9,425.3634,1410,-1,2,3,99.3,,FALSE,14.151,28.769,244.9,425.3634,1410,0.61,3,,,,,0,,0,,,,,16,up,95.379,2392,1009,828,0.001,0.001,0.001
1303,0.533,23.784,209.58,326.0868,1410,-1,2,1,100,,FALSE,0.533,23.784,209.58,326.0868,1410,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,4229,0.001,0.001,0.001,0.001
1304,14.121,21.728,194.82,297.0465,1409,-1,2,3,100,,FALSE,14.121,21.728,194.82,297.0465,1409,0.4,3,,,,,0,,0,,,,,16,up,98.793,1631,1823,772,0.001,0.001,0.001
1305,13.162,29.211,247.96,439.3436,1409,-1,3,2,100,,FALSE,13.162,29.211,247.96,439.3436,1409,1.06,2,,,,,0,,0,,,,,16,up,82.32,2968,0.001,1258,0.001,0.001,0.001
1306,14.154,29.949,253.27,451.3786,1407,-1,3,3,98.8,,FALSE,14.154,29.949,253.27,451.3786,1407,0.49,3,,,,,0,,0,,,,,16,up,97.528,2200,1119,903,0.001,0.001,0.001
1307,13.328,18.826,173.86,261.0405,1407,-1,1,3,67.9,,FALSE,13.328,18.826,173.86,261.0405,1407,0.17,3,,,,,0,,0,,,,,16,up,99.953,1623,1161,1438,0.001,0.001,0.001
1308,15.514,35.567,292.21,687.4634,1407,-1,3,1,100,,FALSE,15.514,35.567,292.21,687.4634,1407,1.73,1,,,,,0,,0,,,,,16,up,62.61,4220,0.001,0.001,0.001,0.001,0.001
1309,3.115,25.03,217.46,395.2093,1406,-1,3,3,100,,FALSE,3.115,25.03,217.46,395.2093,1406,0.02,3,,,,,0,,0,,,,,16,up,100,1440,1406,1372,0.001,0.001,0.001
1310,8.518,24.358,213.73,333.2067,1400,-1,2,1,75.7,,FALSE,8.518,24.358,213.73,333.2067,1400,1.73,1,,,,,0,,0,,,,,16,up,62.61,4201,0.001,0.001,0.001,0.001,0.001
1311,14.368,30.955,260.09,495.4059,1397,-1,3,2,95.3,,FALSE,14.368,30.955,260.09,495.4059,1397,1.21,2,,,,,0,,0,,,,,16,up,77.441,3277,915,0.001,0.001,0.001,0.001
1312,11.832,26.324,229,317.2114,1397,-1,2,3,100,,FALSE,11.832,26.324,229,317.2114,1397,0.82,3,,,,,0,,0,,,,,16,up,89.687,2722,671,797,0.001,0.001,0.001
1313,1.416,23.109,211.52,172.9905,1394,-1,2,2,100,,FALSE,1.416,23.109,211.52,172.9905,1394,1.09,2,,,,,0,,0,,,,,16,up,81.284,0.001,1169,3013,0.001,0.001,0.001
1314,13.347,24.128,214.33,259.2423,1393,-1,2,3,99.7,,FALSE,13.347,24.128,214.33,259.2423,1393,0.32,3,,,,,0,,0,,,,,16,up,99.467,1561,1723,895,0.001,0.001,0.001
1315,9.793,23.131,207.14,249.1122,1390,-1,2,3,100,,FALSE,9.793,23.131,207.14,249.1122,1390,0.81,3,,,,,0,,0,,,,,16,up,90.002,289,2546,1336,0.001,0.001,0.001
1316,4.518,24.561,213.67,411.0387,1389,-1,3,3,100,,FALSE,4.518,24.561,213.67,411.0387,1389,0.94,3,,,,,0,,0,,,,,16,up,86.02,2890,793,485,0.001,0.001,0.001
1317,9.871,25.518,221.81,361.2372,1386,-1,2,1,96.4,,FALSE,9.871,25.518,221.81,361.2372,1386,1.73,1,,,,,0,,0,,,,,16,up,62.61,4159,0.001,0.001,0.001,0.001,0.001
1318,1.176,16.105,157.38,165.0409,1385,-1,2,1,100,,FALSE,1.176,16.105,157.38,165.0409,1385,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,0.001,4154,0.001,0.001,0.001
1319,6.915,30.289,255.49,471.2419,1384,-1,3,3,100,,FALSE,6.915,30.289,255.49,471.2419,1384,0.69,3,,,,,0,,0,,,,,16,up,93.52,2120,1717,314,0.001,0.001,0.001
1320,13.248,17.405,164.63,217.0339,1381,-1,1,2,42.7,,FALSE,13.248,17.405,164.63,217.0339,1381,0.87,2,,,,,0,,0,,,,,16,up,88.18,2221,1921,0.001,0.001,0.001,0.001
1321,4.606,19.347,178.94,231.0319,1379,-1,2,2,100,,FALSE,4.606,19.347,178.94,231.0319,1379,1.29,2,,,,,0,,0,,,,,16,up,75.031,3382,755,0.001,0.001,0.001,0.001
1322,13.054,32.105,268.12,535.4007,1377,-1,2,3,71.5,,FALSE,13.054,32.105,268.12,535.4007,1377,0.5,3,,,,,0,,0,,,,,16,up,97.505,2032,1428,671,0.001,0.001,0.001
1323,13.678,33.308,276.98,541.44,1375,-1,2,2,100,,FALSE,13.678,33.308,276.98,541.44,1375,1.5,2,,,,,0,,0,,,,,16,up,68.81,3742,0.001,382,0.001,0.001,0.001
1324,15.578,37.359,304.9,757.5248,1374,-1,3,1,93.7,,FALSE,15.578,37.359,304.9,757.5248,1374,1.73,1,,,,,0,,0,,,,,16,up,62.61,4121,0.001,0.001,0.001,0.001,0.001
1325,14.223,31.334,262.62,517.3893,1374,-1,2,3,100,,FALSE,14.223,31.334,262.62,517.3893,1374,0.78,3,,,,,0,,0,,,,,16,up,90.888,2614,753,754,0.001,0.001,0.001
1326,10.748,27.719,237.02,427.2338,1373,-1,3,3,100,,FALSE,10.748,27.719,237.02,427.2338,1373,0.55,3,,,,,0,,0,,,,,16,up,96.48,526,1598,1995,0.001,0.001,0.001
1327,0.585,18.612,173.03,238.0239,1373,-1,4,3,100,,FALSE,0.585,18.612,173.03,238.0239,1373,0.32,3,,,,,0,,0,,,,,16,up,99.444,1846,1290,983,0.001,0.001,0.001
1328,3.454,23.37,206.33,331.1207,1372,-1,3,2,100,,FALSE,3.454,23.37,206.33,331.1207,1372,1.57,2,,,,,0,,0,,,,,16,up,66.843,3854,0.001,263,0.001,0.001,0.001
1329,7.964,23.639,208.93,309.2062,1371,-1,2,1,93.7,,FALSE,7.964,23.639,208.93,309.2062,1371,1.73,1,,,,,0,,0,,,,,16,up,62.61,4113,0.001,0.001,0.001,0.001,0.001
1330,4.419,16.298,159.96,151.0391,1371,-1,2,3,100,,FALSE,4.419,16.298,159.96,151.0391,1371,1.28,3,,,,,0,,0,,,,,16,up,75.143,319,391,3402,0.001,0.001,0.001
1331,14.019,22.641,202.16,283.1098,1363,-1,2,3,100,,FALSE,14.019,22.641,202.16,283.1098,1363,0.23,3,,,,,0,,0,,,,,16,up,99.834,1687,1339,1062,0.001,0.001,0.001
1332,4.953,25.253,218.62,425.1505,1362,-1,4,3,100,,FALSE,4.953,25.253,218.62,425.1505,1362,0.3,3,,,,,0,,0,,,,,16,up,99.561,1809,1013,1265,0.001,0.001,0.001
1333,13.089,30.195,254.64,481.2991,1361,-1,3,3,100,,FALSE,13.089,30.195,254.64,481.2991,1361,0.61,3,,,,,0,,0,,,,,16,up,95.401,2194,1344,545,0.001,0.001,0.001
1334,13.101,30.649,258.2,469.333,1359,-1,3,1,93.7,,FALSE,13.101,30.649,258.2,469.333,1359,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,4077,0.001,0.001,0.001,0.001
1335,12.255,29.882,252.58,463.3425,1359,-1,2,3,90.8,,FALSE,12.255,29.882,252.58,463.3425,1359,0.56,3,,,,,0,,0,,,,,16,up,96.442,2230,920,926,0.001,0.001,0.001
1336,15.862,34.599,285.76,611.5263,1358,-1,2,3,48.1,,FALSE,15.862,34.599,285.76,611.5263,1358,1.25,3,,,,,0,,0,,,,,16,up,76.125,3321,408,345,0.001,0.001,0.001
1337,12.161,27.571,236.58,391.285,1357,-1,2,2,100,,FALSE,12.161,27.571,236.58,391.285,1357,1.28,2,,,,,0,,0,,,,,16,up,75.331,3311,761,0.001,0.001,0.001,0.001
1338,10.525,21.272,193.26,241.1801,1356,-1,2,3,100,,FALSE,10.525,21.272,193.26,241.1801,1356,0.89,3,,,,,0,,0,,,,,16,up,87.645,619,700,2749,0.001,0.001,0.001
1339,14.443,45.993,366.77,1040.832,1355,-1,3,2,93.7,,FALSE,14.443,45.993,366.77,1040.832,1355,0.87,2,,,,,0,,0,,,,,16,up,88.133,0.001,2195,1869,0.001,0.001,0.001
1340,13.866,17.411,164.63,218.0302,1352,-1,1,1,36.7,,FALSE,13.866,17.411,164.63,218.0302,1352,1.73,1,,,,,0,,0,,,,,16,up,62.61,4057,0.001,0.001,0.001,0.001,0.001
1341,15.959,36.797,300.84,745.5062,1352,-1,2,2,93.7,,FALSE,15.959,36.797,300.84,745.5062,1352,0.88,2,,,,,0,,0,,,,,16,up,88.108,1857,2198,0.001,0.001,0.001,0.001
1342,13.31,28.193,239.75,480.2617,1350,-1,1,3,98,,FALSE,13.31,28.193,239.75,480.2617,1350,0.62,3,,,,,0,,0,,,,,16,up,95.097,2298,1039,714,0.001,0.001,0.001
1343,7.482,35.476,296.48,367.1579,1350,-1,3,3,100,,FALSE,7.482,35.476,296.48,367.1579,1350,0.68,3,,,,,0,,0,,,,,16,up,93.742,2256,430,1364,0.001,0.001,0.001
1344,13.946,30.073,253.32,511.3049,1347,-1,3,3,100,,FALSE,13.946,30.073,253.32,511.3049,1347,0.57,3,,,,,0,,0,,,,,16,up,96.243,1691,1877,474,0.001,0.001,0.001
1345,13.431,31.502,263.97,509.3847,1347,-1,2,3,98.1,,FALSE,13.431,31.502,263.97,509.3847,1347,0.74,3,,,,,0,,0,,,,,16,up,92.179,2491,742,808,0.001,0.001,0.001
1346,15.486,40.759,329.33,850.6004,1345,-1,3,2,100,,FALSE,15.486,40.759,329.33,850.6004,1345,0.99,2,,,,,0,,0,,,,,16,up,84.382,0.001,1363,2672,0.001,0.001,0.001
1347,8.925,22.933,203.94,297.206,1345,-1,2,3,100,,FALSE,8.925,22.933,203.94,297.206,1345,0.03,3,,,,,0,,0,,,,,16,up,100,1392,1312,1331,0.001,0.001,0.001
1348,14.372,34.018,281.66,591.4644,1342,-1,2,3,82.4,,FALSE,14.372,34.018,281.66,591.4644,1342,0.21,3,,,,,0,,0,,,,,16,up,99.872,1403,1595,1029,0.001,0.001,0.001
1349,9.907,18.9,174.39,262.0371,1340,-1,1,1,37.8,,FALSE,9.907,18.9,174.39,262.0371,1340,1.73,1,,,,,0,,0,,,,,16,up,62.61,4020,0.001,0.001,0.001,0.001,0.001
1350,1.674,22.924,207.37,212.0012,1339,-1,3,3,100,,FALSE,1.674,22.924,207.37,212.0012,1339,0.36,3,,,,,0,,0,,,,,16,up,99.17,820,1438,1760,0.001,0.001,0.001
1351,1.718,27.428,235.04,416.1308,1337,-1,1,3,82.6,,FALSE,1.718,27.428,235.04,416.1308,1337,0.24,3,,,,,0,,0,,,,,16,up,99.818,1604,1416,990,0.001,0.001,0.001
1352,7.876,23.543,210.87,236.1043,1335,-1,2,3,100,,FALSE,7.876,23.543,210.87,236.1043,1335,0.79,3,,,,,0,,0,,,,,16,up,90.753,706,752,2548,0.001,0.001,0.001
1353,12.036,29.022,246.58,437.3268,1334,-1,2,3,63.9,,FALSE,12.036,29.022,246.58,437.3268,1334,0.1,3,,,,,0,,0,,,,,16,up,99.993,1242,1273,1487,0.001,0.001,0.001
1354,1.192,23.099,204.41,326.1235,1332,-1,2,3,100,,FALSE,1.192,23.099,204.41,326.1235,1332,0.22,3,,,,,0,,0,,,,,16,up,99.861,1234,1102,1661,0.001,0.001,0.001
1355,12.299,22.803,203.79,271.2269,1331,-1,2,3,100,,FALSE,12.299,22.803,203.79,271.2269,1331,0.31,3,,,,,0,,0,,,,,16,up,99.479,1084,1097,1812,0.001,0.001,0.001
1356,13.808,30.489,256.95,473.3642,1331,-1,1,2,48.9,,FALSE,13.808,30.489,256.95,473.3642,1331,0.96,2,,,,,0,,0,,,,,16,up,85.346,2557,0.001,1435,0.001,0.001,0.001
1357,11.161,25.427,221.66,338.2376,1330,-1,1,2,98.3,,FALSE,11.161,25.427,221.66,338.2376,1330,1.57,2,,,,,0,,0,,,,,16,up,66.895,3733,0.001,258,0.001,0.001,0.001
1358,13.049,27.381,234.17,447.2511,1329,-1,2,3,100,,FALSE,13.049,27.381,234.17,447.2511,1329,0.65,3,,,,,0,,0,,,,,16,up,94.387,1348,456,2184,0.001,0.001,0.001
1359,0.586,23.423,205.63,383.1216,1329,-1,2,3,100,,FALSE,0.586,23.423,205.63,383.1216,1329,0.72,3,,,,,0,,0,,,,,16,up,92.728,2423,864,700,0.001,0.001,0.001
1360,12.322,18.265,170.61,232.0458,1328,-1,1,3,56.8,,FALSE,12.322,18.265,170.61,232.0458,1328,0.07,3,,,,,0,,0,,,,,16,up,99.998,1438,1288,1259,0.001,0.001,0.001
1361,5.626,23.366,208.04,272.1283,1328,-1,2,3,98.8,,FALSE,5.626,23.366,208.04,272.1283,1328,0.71,3,,,,,0,,0,,,,,16,up,92.84,2358,1126,501,0.001,0.001,0.001
1362,13.329,39.647,321.47,798.5679,1326,-1,3,3,100,,FALSE,13.329,39.647,321.47,798.5679,1326,0.74,3,,,,,0,,0,,,,,16,up,92.082,2429,993,555,0.001,0.001,0.001
1363,15.817,28.862,245.01,461.3635,1324,-1,2,3,100,,FALSE,15.817,28.862,245.01,461.3635,1324,1.03,3,,,,,0,,0,,,,,16,up,83.191,2850,900,222,0.001,0.001,0.001
1364,12.409,21.023,191.97,227.2009,1324,-1,2,3,99.1,,FALSE,12.409,21.023,191.97,227.2009,1324,0.53,3,,,,,0,,0,,,,,16,up,97.001,977,2124,870,0.001,0.001,0.001
1365,1.168,33.385,276.16,680.2794,1321,-1,3,1,93.1,,FALSE,1.168,33.385,276.16,680.2794,1321,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,3962,0.001,0.001,0.001,0.001
1366,13.205,32.797,273.21,539.431,1319,-1,3,2,99.9,,FALSE,13.205,32.797,273.21,539.431,1319,1.03,2,,,,,0,,0,,,,,16,up,83.139,2719,1238,0.001,0.001,0.001,0.001
1367,8.608,24.672,216.05,335.2216,1319,-1,2,3,97.9,,FALSE,8.608,24.672,216.05,335.2216,1319,1.29,3,,,,,0,,0,,,,,16,up,74.844,3288,352,316,0.001,0.001,0.001
1368,9.533,18.888,174.3,262.0372,1318,-1,1,1,44.2,,FALSE,9.533,18.888,174.3,262.0372,1318,1.73,1,,,,,0,,0,,,,,16,up,62.61,3955,0.001,0.001,0.001,0.001,0.001
1369,15.689,38.026,309.65,780.5206,1318,-1,2,2,82.9,,FALSE,15.689,38.026,309.65,780.5206,1318,1.42,2,,,,,0,,0,,,,,16,up,71.065,3459,495,0.001,0.001,0.001,0.001
1370,8.165,36.378,297.54,775.435,1316,-1,2,3,100,,FALSE,8.165,36.378,297.54,775.435,1316,0.36,3,,,,,0,,0,,,,,16,up,99.133,858,1284,1807,0.001,0.001,0.001
