ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
18371,0.871,22.459,167.61,428.8477,76,-1,1,3,82.9,,FALSE,0.871,22.459,167.61,428.8477,76,1.26,3,,,,,0,,0,,,,,16,up,96.929,0.001,0.001,163,222,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18372,1.478,7.521,61.64,92.9259,76,-1,1,3,93,,FALSE,1.766,7.506,61.5,92.9251,76,1.6,2,0.903,7.551,61.92,92.9274,30,3,1,0.863,-0.045,-0.42,-0.0023,1.32,up,57.939,178,279,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,274,0.001
18373,1.605,40.03,317.36,141.0125,76,-1,1,4,67.4,,FALSE,1.605,40.03,317.36,141.0125,76,0.84,4,,,,,0,,0,,,,,16,up,99.707,94,98,0.001,104,161,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18374,0.534,34.298,264.11,213.0192,76,-1,1,2,73.8,,FALSE,0.534,34.298,264.11,213.0192,76,1.58,2,,,,,0,,0,,,,,16,up,92.562,0.001,0.001,193,264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18375,1.289,29.884,222.2,503.1714,76,-1,1,2,61.5,,FALSE,1.289,29.884,222.2,503.1714,76,1.62,2,,,,,0,,0,,,,,16,up,91.875,0.001,0.001,172,285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18376,0.43,33.099,243.38,878.8842,76,-1,1,3,72.6,,FALSE,0.43,33.099,243.38,878.8842,76,1.26,3,,,,,0,,0,,,,,16,up,96.99,0.001,0.001,89,0.001,134,234,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18377,1.905,9.134,73.05,118.9672,76,-1,1,5,80.4,,FALSE,1.686,9.166,73.31,118.9671,76,1.58,2,2.052,9.112,72.88,118.9673,37,1.59,3,-0.366,0.054,0.43,-0.0002,1.05,up,59.381,194,263,0.001,0.001,0.001,0.001,100,152,0.001,0.001,0.001,0.001,0.001,78,0.001
18378,0.355,12.182,99.17,101.9207,76,-1,1,2,65.3,,FALSE,0.355,12.182,99.17,101.9207,76,1.64,2,,,,,0,,0,,,,,16,up,91.484,294,0.001,163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18379,4.04,40.969,301.62,835.5975,76,-1,1,3,80.8,,FALSE,4.04,40.969,301.62,835.5975,76,1.16,3,,,,,0,,0,,,,,16,up,97.978,0.001,0.001,140,0.001,202,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18380,2.479,25.144,189.85,312.255,76,-1,1,2,63.2,,FALSE,2.479,25.144,189.85,312.255,76,1.8,2,,,,,0,,0,,,,,16,up,88.693,118,0.001,0.001,339,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18381,2.607,12.104,97.32,114.934,76,-1,1,2,50.1,,FALSE,2.438,12.099,97.28,114.9344,76,2.45,1,2.775,12.108,97.35,114.9335,75,3,1,-0.337,-0.009,-0.07,0.0009,0.01,up,0.467,0.001,0.001,456,0.001,0.001,0.001,0.001,0.001,678,0.001,0.001,0.001,0.001,0.001,0.001
18382,2.864,25.172,189.5,336.2559,76,-1,1,5,89.6,,FALSE,2.814,25.058,188.65,336.2566,76,1.8,2,2.898,25.247,190.07,336.2554,31,1.81,3,-0.084,-0.189,-1.41,0.0012,1.27,up,60.645,0.001,0.001,338,118,0.001,0.001,0.001,0.001,167,0.001,0.001,0.001,64,52,0.001
18383,1.171,14.016,115.36,93.0319,76,-1,1,3,86.3,,FALSE,1.171,14.016,115.36,93.0319,76,1.21,3,,,,,0,,0,,,,,16,up,97.45,0.001,162,0.001,85,209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18384,3.681,34.045,251.81,637.1832,76,-1,1,2,72.6,,FALSE,3.681,34.045,251.81,637.1832,76,1.56,2,,,,,0,,0,,,,,16,up,92.836,206,0.001,0.001,0.001,0.001,250,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18385,1.073,35.278,260.26,729.1482,76,-1,1,2,98.3,,FALSE,1.073,35.278,260.26,729.1482,76,1.8,2,,,,,0,,0,,,,,16,up,88.635,0.001,339,0.001,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18386,1.972,39.84,328.31,94.9224,76,-1,1,4,88,,FALSE,1.972,39.84,328.31,94.9224,76,0.88,4,,,,,0,,0,,,,,16,up,99.583,0.001,0.001,59,105,147,145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18387,3.137,30.134,224.54,466.0557,76,-1,3,2,52.5,,FALSE,3.137,30.134,224.54,466.0557,76,1.58,2,,,,,0,,0,,,,,16,up,92.521,265,0.001,0.001,0.001,0.001,191,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18388,3.414,35.281,261.04,629.4961,76,-1,2,2,58.5,,FALSE,3.414,35.281,261.04,629.4961,76,1.81,2,,,,,0,,0,,,,,16,up,88.479,0.001,115,0.001,0.001,341,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18389,2.992,28.408,211.97,442.2995,76,-1,1,2,49.1,,FALSE,2.992,28.408,211.97,442.2995,76,1.7,2,,,,,0,,0,,,,,16,up,90.551,311,0.001,0.001,145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18390,4.618,34.589,255.58,670.3741,76,-1,1,2,62.9,,FALSE,4.618,34.589,255.58,670.3741,76,1.59,2,,,,,0,,0,,,,,16,up,92.41,269,0.001,0.001,0.001,0.001,187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18391,0.474,18.616,143.85,195.0629,76,-1,1,3,79.5,,FALSE,0.474,18.616,143.85,195.0629,76,1.44,3,,,,,0,,0,,,,,16,up,94.726,0.001,276,120,0.001,60,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18392,1.22,20.658,159.39,201.0252,76,-1,1,2,86.9,,FALSE,1.22,20.658,159.39,201.0252,76,1.76,2,,,,,0,,0,,,,,16,up,89.449,0.001,0.001,128,0.001,0.001,328,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18393,3.534,18.662,139.72,380.9772,76,-1,1,6,95.7,,FALSE,3.449,18.686,139.9,380.976,76,0.8,4,3.703,18.613,139.36,380.9796,24,2.07,2,-0.254,0.072,0.54,-0.0036,1.69,up,91.287,136,0.001,0.001,86,112,122,0.001,0.001,0.001,0.001,0.001,79,0.001,133,0.001
18394,2.745,22.279,167.57,340.8658,76,-1,1,2,94.8,,FALSE,2.745,22.279,167.57,340.8658,76,1.56,2,,,,,0,,0,,,,,16,up,92.88,0.001,0.001,209,0.001,0.001,247,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18395,2.281,33.254,246.41,585.3392,76,-1,1,2,60.2,,FALSE,2.281,33.254,246.41,585.3392,76,1.56,2,,,,,0,,0,,,,,16,up,92.906,0.001,0.001,0.001,245,0.001,211,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18396,1.962,22.773,170.54,385.8496,76,-1,1,2,93.6,,FALSE,1.962,22.773,170.54,385.8496,76,1.57,2,,,,,0,,0,,,,,16,up,92.644,0.001,260,0.001,0.001,196,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18397,2.728,27.862,208.4,408.3527,76,-1,1,2,60.3,,FALSE,2.728,27.862,208.4,408.3527,76,1.61,2,,,,,0,,0,,,,,16,up,91.969,282,0.001,0.001,174,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18398,2.73,32.676,242.83,518.3265,76,-1,1,4,45.1,,FALSE,2.73,32.676,242.83,518.3265,76,0.91,4,,,,,0,,0,,,,,16,up,99.5,174,76,79,0.001,0.001,127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18399,0.573,28.556,211.11,638.9473,76,-1,1,4,92,,FALSE,0.572,28.596,211.41,638.9469,76,1.44,3,0.573,28.435,210.21,638.9483,19,3,1,0,0.161,1.2,-0.0014,2.03,up,79.895,0.001,0.001,54,128,274,0.001,168,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18400,2.205,28.099,207.91,612.9795,76,-1,1,2,48,,FALSE,2.205,28.099,207.91,612.9795,76,1.85,2,,,,,0,,0,,,,,16,up,87.831,0.001,0.001,349,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18401,3.446,26.69,199.5,415.3204,76,-1,1,2,75.8,,FALSE,3.446,26.69,199.5,415.3204,76,1.56,2,,,,,0,,0,,,,,16,up,92.906,245,0.001,0.001,211,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18402,2.553,25.503,192.97,297.2434,76,-1,1,3,97,,FALSE,2.553,25.503,192.97,297.2434,76,1.27,3,,,,,0,,0,,,,,16,up,96.823,91,0.001,125,239,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18403,3.146,31.085,231.3,491.6442,76,-1,1,3,85.3,,FALSE,3.146,31.085,231.3,491.6442,76,1.21,3,,,,,0,,0,,,,,16,up,97.519,191,0.001,0.001,0.001,182,82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18404,0.833,28.12,208.55,552.9999,76,-1,1,3,75.7,,FALSE,0.833,28.12,208.55,552.9999,76,1.26,3,,,,,0,,0,,,,,16,up,96.92,0.001,0.001,132,0.001,88,235,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18405,2.575,34.705,256.58,652.3451,76,-1,1,2,59.7,,FALSE,2.575,34.705,256.58,652.3451,76,1.56,2,,,,,0,,0,,,,,16,up,92.758,0.001,254,0.001,201,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18406,1.07,36.678,270.32,773.2847,76,-1,2,2,91.7,,FALSE,1.07,36.678,270.32,773.2847,76,1.6,2,,,,,0,,0,,,,,16,up,92.166,0.001,276,179,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18407,1.549,27.736,206.4,485.094,76,-1,1,3,95.5,,FALSE,1.549,27.736,206.4,485.094,76,1.13,3,,,,,0,,0,,,,,16,up,98.18,0.001,177,166,0.001,0.001,112,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18408,0.542,30.656,226.03,738.919,76,-1,1,2,97.9,,FALSE,0.542,30.656,226.03,738.919,76,1.55,2,,,,,0,,0,,,,,16,up,92.976,0.001,0.001,0.001,0.001,237,218,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18409,0.369,28.424,212.3,427.1782,76,-1,1,2,80.5,,FALSE,0.369,28.424,212.3,427.1782,76,1.92,2,,,,,0,,0,,,,,16,up,86.446,0.001,91,0.001,364,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18410,0.462,17.657,134.82,239.084,76,-1,1,2,59.8,,FALSE,0.462,17.657,134.82,239.084,76,1.62,2,,,,,0,,0,,,,,16,up,91.865,0.001,0.001,0.001,0.001,171,284,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18411,3.356,40.819,300.28,877.5207,76,-1,3,3,88.7,,FALSE,3.356,40.819,300.28,877.5207,76,1.2,3,,,,,0,,0,,,,,16,up,97.61,85,187,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18412,2.211,36.397,267.77,861.2213,76,-1,1,2,96.6,,FALSE,2.211,36.397,267.77,861.2213,76,1.56,2,,,,,0,,0,,,,,16,up,92.828,0.001,250,205,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18413,2.512,21.307,162.03,263.1133,76,-1,1,2,84.3,,FALSE,2.512,21.307,162.03,263.1133,76,1.78,2,,,,,0,,0,,,,,16,up,89.108,123,0.001,332,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18414,0.443,26.549,196.35,620.7778,76,-1,1,3,78.4,,FALSE,0.443,26.549,196.35,620.7778,76,1.18,3,,,,,0,,0,,,,,16,up,97.747,126,0.001,213,0.001,0.001,116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18415,0.408,31.809,248.27,171.996,76,-1,1,3,85.2,,FALSE,0.408,31.809,248.27,171.996,76,1.22,3,,,,,0,,0,,,,,16,up,97.369,93,141,0.001,0.001,221,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18416,0.651,23.459,174.64,468.8406,76,-1,1,10,99.2,,FALSE,0.61,23.485,174.84,468.8406,76,0.83,4,0.678,23.441,174.5,468.8407,73,0.78,6,-0.067,0.044,0.34,-0.0002,0.06,up,7.262,130,124,72,128,0.001,0.001,0.001,80,0.001,124,104,136,111,0.001,100
18417,1.191,26.839,200.88,398.2071,76,-1,1,3,74.6,,FALSE,1.191,26.839,200.88,398.2071,76,1.11,3,,,,,0,,0,,,,,16,up,98.393,149,0.001,0.001,171,0.001,134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18418,2.351,21.306,160.41,331.0465,76,-1,1,2,44,,FALSE,2.354,21.436,161.39,331.0452,76,2.45,1,2.349,21.177,159.43,331.0478,11,3,1,0.005,0.259,1.96,-0.0026,2.73,up,67.917,0.001,0.001,0.001,0.001,0.001,454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001
18419,4.312,36.934,272.39,745.8577,76,-1,1,2,45.8,,FALSE,4.312,36.934,272.39,745.8577,76,1.73,2,,,,,0,,0,,,,,16,up,89.965,135,0.001,0.001,319,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18420,3.632,31.052,230.54,535.3471,76,-1,1,2,41,,FALSE,3.632,31.052,230.54,535.3471,76,1.73,2,,,,,0,,0,,,,,16,up,90.03,0.001,0.001,136,0.001,318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18421,3.973,28.192,207.4,830.9637,76,-1,1,2,98.4,,FALSE,3.973,28.192,207.4,830.9637,76,1.57,2,,,,,0,,0,,,,,16,up,92.617,194,260,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18422,1.933,17.792,146.28,94.9243,76,-1,1,4,86.6,,FALSE,2.217,17.797,146.32,94.9232,76,1.55,2,1.649,17.788,146.24,94.9254,20,2.15,2,0.568,0.01,0.07,-0.0022,1.9,up,78.504,0.001,0.001,0.001,0.001,240,214,0.001,0.001,0.001,0.001,0.001,0.001,125,0.001,58
18423,2.198,26.26,197.34,354.3456,76,-1,1,2,44.7,,FALSE,2.198,26.26,197.34,354.3456,76,1.67,2,,,,,0,,0,,,,,16,up,91.09,0.001,0.001,154,300,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18424,1.79,27.623,205.74,469.1913,76,-1,1,4,91.6,,FALSE,1.79,27.623,205.74,469.1913,76,0.85,4,,,,,0,,0,,,,,16,up,99.678,125,0.001,156,93,80,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18425,2.494,26.984,201.58,423.2157,76,-1,1,2,70.1,,FALSE,2.494,26.984,201.58,423.2157,76,1.56,2,,,,,0,,0,,,,,16,up,92.819,0.001,250,0.001,0.001,204,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18426,4.692,27.83,207.39,461.2292,76,-1,1,2,77,,FALSE,4.692,27.83,207.39,461.2292,76,1.83,2,,,,,0,,0,,,,,16,up,88.118,110,344,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18427,0.248,16.222,125.28,194.9225,76,-1,1,2,92,,FALSE,0.248,16.222,125.28,194.9225,76,1.67,2,,,,,0,,0,,,,,16,up,91.037,0.001,0.001,0.001,0.001,153,301,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18428,0.881,32.428,239.84,635.3427,76,-1,1,2,86.7,,FALSE,0.881,32.428,239.84,635.3427,76,1.6,2,,,,,0,,0,,,,,16,up,92.145,178,0.001,0.001,0.001,276,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18429,4.118,45.222,332.23,971.8248,76,-1,1,2,36.8,,FALSE,4.118,45.222,332.23,971.8248,76,1.61,2,,,,,0,,0,,,,,16,up,91.998,0.001,0.001,174,280,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18430,2.207,18.323,140.25,228.9627,76,-1,1,3,79.8,,FALSE,1.934,18.291,140,228.9623,76,1.67,2,2.755,18.387,140.74,228.9636,12,3,1,-0.821,-0.097,-0.74,-0.0012,2.67,up,83.08,153,301,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001
18431,3.299,36.151,266.81,714.4315,76,-1,1,2,58,,FALSE,3.299,36.151,266.81,714.4315,76,1.63,2,,,,,0,,0,,,,,16,up,91.669,288,0.001,166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18432,3.173,25.881,194.53,351.3263,76,-1,2,3,82.4,,FALSE,3.342,25.837,194.21,351.3238,76,2.45,1,3.088,25.903,194.69,351.3275,27,2.18,2,0.254,-0.066,-0.47,-0.0037,1.49,up,53.078,454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,170,0.001,0.001,73,0.001,0.001
18433,3.241,36.008,265.74,716.4343,76,-1,1,2,42.3,,FALSE,3.241,36.008,265.74,716.4343,76,1.58,2,,,,,0,,0,,,,,16,up,92.554,262,0.001,0.001,0.001,191,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18434,0.353,23.813,180.27,292.8446,76,-1,1,2,89.3,,FALSE,0.353,23.813,180.27,292.8446,76,1.96,2,,,,,0,,0,,,,,16,up,85.825,0.001,0.001,0.001,84,0.001,369,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18435,1.764,5.415,44.1,94.9231,76,-1,1,4,62.1,,FALSE,1.916,5.424,44.16,94.9224,76,1.68,2,1.612,5.407,44.05,94.9238,22,2.03,2,0.304,0.017,0.11,-0.0014,1.77,up,73.848,148,0.001,0.001,0.001,0.001,305,0.001,118,0.001,81,0.001,0.001,0.001,0.001,0.001
18436,1.55,25.161,188.77,369.1789,76,-1,1,3,82.5,,FALSE,1.55,25.161,188.77,369.1789,76,1.23,3,,,,,0,,0,,,,,16,up,97.279,0.001,110,0.001,0.001,228,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18437,2.934,22.121,168.52,254.2185,76,-1,1,4,64.2,,FALSE,2.926,22.149,168.74,254.2185,76,1.3,3,2.958,22.037,167.88,254.2183,51,3,1,-0.032,0.112,0.86,0.0002,0.57,up,26.78,0.001,0.001,62,162,229,0.001,0.001,457,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18438,0.859,24.113,180.88,370.1072,76,-1,1,2,96.8,,FALSE,0.859,24.113,180.88,370.1072,76,1.56,2,,,,,0,,0,,,,,16,up,92.857,0.001,206,247,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18439,3.087,33.875,250.93,594.3805,76,-1,1,2,47.8,,FALSE,3.087,33.875,250.93,594.3805,76,1.56,2,,,,,0,,0,,,,,16,up,92.857,0.001,247,206,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18440,0.359,27.636,204.49,610.883,76,-1,1,5,63.8,,FALSE,0.291,27.579,204.07,610.8819,76,1.3,3,0.459,27.72,205.11,610.8845,34,1.99,2,-0.168,-0.141,-1.05,-0.0026,1.14,up,64.824,231,66,156,0.001,0.001,0.001,0.001,159,150,0.001,0.001,0.001,0.001,0.001,0.001
18441,1.361,29.268,218.08,465.285,76,-1,1,3,70.2,,FALSE,1.361,29.268,218.08,465.285,76,1.27,3,,,,,0,,0,,,,,16,up,96.803,0.001,126,0.001,89,238,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18442,4.585,32.754,242.43,614.347,76,-1,2,2,72.8,,FALSE,4.585,32.754,242.43,614.347,76,1.59,2,,,,,0,,0,,,,,16,up,92.417,267,0.001,0.001,0.001,0.001,186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18443,0.475,24.658,183.88,444.9825,76,-1,1,2,86.4,,FALSE,0.475,24.658,183.88,444.9825,76,1.58,2,,,,,0,,0,,,,,16,up,92.579,0.001,0.001,0.001,0.001,192,261,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18444,3.917,30.163,225.72,404.3592,76,-1,1,2,46.3,,FALSE,3.917,30.163,225.72,404.3592,76,1.78,2,,,,,0,,0,,,,,16,up,89.148,0.001,123,0.001,0.001,0.001,330,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18445,0.379,22.774,171.84,315.179,76,-1,1,2,82.3,,FALSE,0.379,22.774,171.84,315.179,76,1.84,2,,,,,0,,0,,,,,16,up,88.056,344,0.001,109,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18446,3.228,37.063,273.83,679.5149,76,-1,2,2,84.1,,FALSE,3.228,37.063,273.83,679.5149,76,1.7,2,,,,,0,,0,,,,,16,up,90.548,309,0.001,0.001,144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18447,4.165,40.472,297.9,845.0364,76,-1,1,4,63.9,,FALSE,4.165,40.472,297.9,845.0364,76,0.85,4,,,,,0,,0,,,,,16,up,99.686,95,163,98,0.001,0.001,97,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18448,1.774,27.343,204.65,399.2782,76,-1,1,5,78.6,,FALSE,1.53,27.559,206.27,399.2778,76,1.13,3,2.141,27.02,202.21,399.2787,36,2.36,2,-0.612,0.539,4.06,-0.0009,1.06,up,60.189,0.001,0.001,127,138,188,0.001,71,0.001,0.001,255,0.001,0.001,0.001,0.001,0.001
18449,2.656,20.875,158.91,257.112,75,-1,1,2,85.5,,FALSE,2.656,20.875,158.91,257.112,75,1.69,2,,,,,0,,0,,,,,16,up,90.684,306,0.001,0.001,146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18450,0.562,4.734,35.93,215.0323,75,-1,1,3,47.5,,FALSE,0.562,4.734,35.93,215.0323,75,1.35,3,,,,,0,,0,,,,,16,up,95.855,0.001,140,62,250,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18451,0.535,26.858,200.98,401.2002,75,-1,1,2,93.2,,FALSE,0.535,26.858,200.98,401.2002,75,1.58,2,,,,,0,,0,,,,,16,up,92.485,0.001,0.001,188,264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18452,0.872,18.041,137.45,249.9497,75,-1,1,2,99.7,,FALSE,0.872,18.041,137.45,249.9497,75,1.58,2,,,,,0,,0,,,,,16,up,92.485,0.001,188,264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18453,1.003,25.714,193.16,357.0975,75,-1,1,2,66.5,,FALSE,1.003,25.714,193.16,357.0975,75,1.85,2,,,,,0,,0,,,,,16,up,87.742,0.001,0.001,0.001,0.001,347,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18454,1.295,35.646,262.44,821.1548,75,-1,1,2,66.9,,FALSE,1.295,35.646,262.44,821.1548,75,1.56,2,,,,,0,,0,,,,,16,up,92.904,0.001,0.001,209,0.001,243,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18455,0.451,31.124,229.54,730.9337,75,-1,1,2,46.5,,FALSE,0.451,31.124,229.54,730.9337,75,1.55,2,,,,,0,,0,,,,,16,up,92.972,0.001,0.001,0.001,0.001,216,236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18456,1.943,48.595,391.9,116.9704,75,-1,1,4,79.6,,FALSE,1.828,48.575,391.74,116.9703,75,1.13,3,2.288,48.653,392.37,116.9707,16,3,1,-0.46,-0.078,-0.63,-0.0004,2.2,up,88.926,118,155,0.001,179,0.001,0.001,0.001,148,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18457,1.29,35.783,263.86,749.1796,75,-1,2,2,93.2,,FALSE,1.29,35.783,263.86,749.1796,75,1.8,2,,,,,0,,0,,,,,16,up,88.637,0.001,116,0.001,336,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18458,2.176,24.55,185.66,300.1533,75,-1,1,2,44.8,,FALSE,2.17,24.693,186.75,300.1522,75,2.45,1,2.182,24.408,184.57,300.1544,45,3,1,-0.012,0.285,2.18,-0.0022,0.73,up,27.815,0.001,0.001,452,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,408
18459,1.211,30.039,222.79,557.1437,75,-1,1,2,99,,FALSE,1.211,30.039,222.79,557.1437,75,1.65,2,,,,,0,,0,,,,,16,up,91.279,157,0.001,295,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18460,2.909,24.475,181.56,538.7947,75,-1,1,2,58.3,,FALSE,2.909,24.475,181.56,538.7947,75,1.62,2,,,,,0,,0,,,,,16,up,91.911,0.001,281,0.001,171,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18461,0.713,18.587,142.08,235.0244,75,-1,1,2,65.2,,FALSE,0.713,18.587,142.08,235.0244,75,1.77,2,,,,,0,,0,,,,,16,up,89.242,0.001,124,0.001,0.001,0.001,328,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18462,4.065,37.079,273.42,749.0525,75,-1,2,3,44.4,,FALSE,4.226,37.196,274.3,749.0532,75,1.72,2,3.743,36.845,271.65,749.0511,17,3,1,0.483,0.351,2.66,0.0022,2.14,up,75.916,0.001,315,137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154
18463,0.833,16.558,130.34,149.0582,75,-1,1,3,42.3,,FALSE,0.833,16.558,130.34,149.0582,75,1.13,3,,,,,0,,0,,,,,16,up,98.167,0.001,181,0.001,159,0.001,112,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
18464,3.582,26.141,196.4,355.3222,75,-1,1,5,97.7,,FALSE,3.642,26.199,196.86,355.3198,75,2.45,1,3.567,26.126,196.29,355.3228,71,1.34,4,0.075,0.073,0.56,-0.003,0.08,up,4.339,0.001,0.001,452,0.001,0.001,0.001,0.001,0.001,223,0.001,101,224,0.001,94,0.001
