Match,Match Source,Classification Type,ID,RT,DT,CCS,m/zs,Mass Error (ppm),CCS Error (%),RT Error (%),ES01.d.DeMP, ES04.d.DeMP, ES11.d.DeMP, ES12.d.DeMP, ES13.d.DeMP, ES14.d.DeMP, ES17.d.DeMP, ES19.d.DeMP, ES21.d.DeMP, ES22.d.DeMP, ES24.d.DeMP, ES28.d.DeMP, ES30.d.DeMP, ES32.d.DeMP, ES02.d.DeMP, ES03.d.DeMP, ES05.d.DeMP, ES06.d.DeMP, ES07.d.DeMP, ES08.d.DeMP, ES09.d.DeMP, ES10.d.DeMP, ES15.d.DeMP, ES16.d.DeMP, ES18.d.DeMP, ES20.d.DeMP, ES23.d.DeMP, ES25.d.DeMP, ES26.d.DeMP, ES27.d.DeMP, ES29.d.DeMP, ES31.d.DeMP, ES33.d.DeMP, ES34.d.DeMP, ES35.d.DeMP, ES36.d.DeMP, ES37.d.DeMP, ES38.d.DeMP, ES39.d.DeMP, ES40.d.DeMP, ES41.d.DeMP, ES42.d.DeMP,Detection Frequency (%),Average Abundance
No Match,None,unmatched,19918,13.214,30.135,221.28,816.9345,,,,0,0,0,0,0,0,3133.915,0,2877.781,9978.202,0,0,3423.343,0,2624.4669999999996,1536.458,2884.203,1907.854,2229.865,0,1249.356,2778.4979999999996,0,1440.84,0,0,0,4943.848,1543.769,0,0,1228.691,3020.499,3495.6099999999997,0,0,0,2153.0409999999997,3882.7459999999996,0,2390.064,0,100,100
No Match,None,unmatched,53564,14.412,28.83,211.75,818.9485,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448.311,0,0,0,0,0,0,0,0,2200.6719999999996,0,0,0,0,0,0,0,0,0,0,0,2319.1139999999996,0,0,0,0,0,0,100,100
No Match,None,unmatched,65780,10.945,33.264,244.15,821.0017,,,,0,0,0,0,0,0,0,0,980.139,0,0,0,0,0,1000.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.336,0,0,100,100
No Match,None,unmatched,14480,13.889,28.013,205.7,824.9424,,,,0,3495.379,4030.966,0,2746.267,0,0,3295.8469999999998,0,4897.169,3981.558,3830.615,6720.352,2787.3599999999997,2243.029,3747.2729999999997,0,6014.681,952.9095,3497.7999999999997,0,5741.474,2374.2129999999997,3539.58,4512.321,3145.8109999999997,3243.6009999999997,4355.346,0,2776.1699999999996,4334.052,0,3158.339,3980.3219999999997,0,5296.469999999999,3223.4939999999997,3585.1029999999996,0,4181.538,2396.852,2753.8559999999998,100,100
No Match,None,unmatched,48855,13.244,27.654,203.06,824.9619,,,,0,0,0,0,0,0,0,2617.8399999999997,0,0,0,0,0,903.3426000000001,0,1204.727,0,0,933.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.118,0,0,771.9477,0,100,100
No Match,None,unmatched,15013,15.135,34.264,251.48,825.1067,,,,0,0,2012.913,0,0,6596.885,0,0,0,0,4560.867,897.734,0,0,13392.958999999999,0,6190.2119999999995,2264.1079999999997,0,0,0,0,0,2540.4379999999996,3364.134,1665.777,0,5473.147,12818.249,0,0,0,0,0,1349.044,5594.169,9909.028,1371.422,4981.251,5663.632,6409.683,9484.542,100,100
No Match,None,unmatched,93829,13.1805,27.172,201.38500000000002,826.957225,,,,71029.699,74972.35399999999,64548.839,64129.749,87267.319,83460.226,73809.949,83477.08899999999,76152.31099999999,102980.099,68247.739,72430.2318,107732.19699999999,74951.659,72279.39899999999,80199.769,80339.999,83318.569,77621.919,77971.799,73421.408,71264.9366,69079.819,76101.099,75291.42899999999,62181.679000000004,63177.779,79538.409,87256.769,67655.749,87660.379,81817.609,72893.549,76260.36899999999,73715.299,104168.26699999999,78915.14899999999,75916.47899999999,72593.92899999999,68480.299,76958.419,63001.90900000001,100,100
No Match,None,unmatched,5321,12.801,28.845,211.77,826.9566,,,,10047.199,10085.628999999999,6699.83,6818.3769999999995,25273.139,36185.089,15169.479,12591.628999999999,16349.929,64823.689000000006,12949.669,14412.219,49100.109000000004,12905.979,20808.729,6900.382,16328.259,17391.889,25362.219,19330.959,16371.069,0,0,20862.489,18204.889,17674.999,19038.649,19897.859,26633.389,16644.009,29604.989,12247.839,15755.989,14899.409,24086.109,41332.859000000004,11197.128999999999,25864.359,17197.589,13979.329,16544.629,14911.469,100,100
No Match,None,unmatched,94703,13.912,28.73,210.97,828.9551,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.4186,0,100,100
No Match,None,unmatched,48623,4.009,35.569,260.96,829.0005,,,,2320.767,0,0,0,0,0,1728.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.16,0,0,0,2294.89,0,0,0,0,0,100,100
No Match,None,unmatched,87987,12.816,28.652,210.23,829.9317,,,,0,0,0,0,0,0,0,0,0,0,0,0,993.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,68271,15.243880952380952,29.241,214.70857142857147,830.948369,,,,390950.427,226268.014,449713.657,294850.044,363303.82200000004,481234.7488,452553.8175,457136.57700000005,404260.56399999995,398999.984,363125.8855,306029.762,448428.2512,377509.56799999997,386637.15,407470.77050000004,330125.16500000004,384132.63099999994,262893.7922,300789.232,258373.29100000003,471375.3768,164406.64380000002,224857.074,423483.1370000001,298955.3483,353770.40799999994,420586.31,459968.299,223188.26009999998,388072.747,305607.8031,441873.46700000006,325438.433,365769.333,300409.58499999996,292436.046,562862.7311,471950.101,192992.098,458831.1359,264998.379,100,100
No Match,None,unmatched,33941,12.078,20.031,147.14,830.9459,,,,1062.518,1441.955,0,0,0,1447.959,1766.556,0,0,5024.273999999999,3050.5319999999997,0,2188.9359999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.6059999999998,0,0,0,0,0,0,100,100
No Match,None,unmatched,3509,12.09,28.495,209.19,830.9474,,,,40376.039000000004,42207.739,38419.309,46619.799000000006,38179.699,44595.90900000001,44394.069,37198.789000000004,42855.329000000005,108592.799,49910.339,35359.359000000004,124257.099,40437.929000000004,32488.119,38012.459,34544.789000000004,35471.799000000006,33226.72900000001,32725.029,31866.179,34786.819,30158.079,34533.969000000005,33318.859000000004,0,29787.499,25976.339,32301.909,31408.679,29530.918999999998,29586.289,38947.589,31220.869,33823.639,66808.579,33586.959,33344.539000000004,33748.449,38492.709,33326.089,38603.299000000006,100,100
No Match,None,unmatched,1800,14.665000000000001,29.667,220.75333333333333,830.9481,,,,172177.09900000002,201435.399,102859.199,162303.24800000002,139532.799,135281.999,178043.14800000002,255559.9929,589.9565,0,236835.43510000003,171194.09300000002,7750.081999999999,0,63570.366,0,134762.548,130852.723,186538.499,104761.71299999999,129594.699,8407.201,141789.68000000002,1038.608,124474.39899999999,119098.499,126923.599,181757.399,136627.69900000002,109292.89899999999,13048.919,280593.999,102078.699,181352.59900000002,136920.399,0,0,81246.889,149048.299,151614.999,217996.45570000002,210621.69900000002,100,100
No Match,None,unmatched,59109,12.950000000000001,28.581,195.8375,830.9484,,,,3038637.807,2806279.449,3110728.644,2995516.0209999997,3028308.6199999996,3069517.179,3148860.323,3073730.6149999998,3064108.761,3403451.9379999996,3034707.352,3122006.749,3340606.443,3096065.147,2735322.02,3184587.315,3212935.2399999998,3020129.577,2837531.207,2699543.718,2512399.3299999996,2850404.0489999996,2645472.2989999996,2893997.855,2836924.3899999997,2372757.999,2532068.999,2754148.999,2760334.212,2715131.5799999996,3084002.55,3019343.673,3190409.8049999997,3044937.999,2544533.672,4045829.4639999997,2855036.7229999998,2946239.7419999996,2780077.999,2915793.999,3077659.622,2907061.817,100,100
No Match,None,unmatched,54427,12.092,17.889,131.5,830.9491,,,,0,0,0,0,0,0,0,0,0,1816.434,0,0,3104.872,0,0,0,0,0,0,794.6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,90577,15.194,28.79,211.41,830.9691,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.3991,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,95477,15.333,30.059,220.7,830.978,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,40416,13.913,30.858,226.54,831.9523,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089.639,0,0,0,0,0,0,0,2652.426,0,0,0,0,0,0,4580.49,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,63013,13.913,29.628,217.37,832.0705,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,39639,13.07,32.792,240.57,835.9483,,,,0,0,0,0,0,0,0,0,0,4046.43,2108.064,0,1474.886,0,0,0,0,0,0,0,0,0,0,1556.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682.669,0,0,0,100,100
No Match,None,unmatched,14051,11.121,27.904,204.81,838.9413,,,,4192.165,4140.313999999999,0,2632.2259999999997,3637.247,1598.557,0,2464.296,4596.197,17234.739,4098.665,2933.084,21055.668999999998,0,2980.2459999999996,0,0,2847.158,0,2256.828,2348.9429999999998,0,0,4768.478,2937.201,3565.491,2540.673,3234.0229999999997,0,0,0,0,3057.6609999999996,0,0,15882.579,0,2474.7,0,0,3250.236,1566.9950000000001,100,100
No Match,None,unmatched,88882,13.778,28.106,206.37,838.9575,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.9948,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,66654,13.447,28.302,207.68,838.9756,,,,0,0,0,1082.906,0,0,0,0,0,781.6519000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.6236,0,0,0,0,0,0,100,100
No Match,None,unmatched,71715,13.721,35.32,259.16,842.9116,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,77494,13.721,35.274,258.8,844.9273,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,75480,14.419,27.728,203.41,845.9372,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,23859,14.277777777777779,27.748,203.72333333333336,845.9516,,,,6518.942,0,4748.852999999999,6855.0509999999995,2723.0559999999996,7945.495000000001,1837.442,0,9687.0238,1955.705,4550.472,7284.432000000001,15021.426,6687.3868999999995,4216.438999999999,5160.8859999999995,795.3832,0,4288.0109999999995,9416.983999999999,2116.736,2264.874,3532.179,0,3976.397,1826.468,5158.379,4472.200999999999,0,5473.433999999999,14051.801,0,2422.8419999999996,1476.847,6609.49,0,11462.432999999999,0,6016.431,9364.412,3742.669,0,100,100
No Match,None,unmatched,30981,15.646,27.748,203.63,845.9509,,,,3288.062,1198.551,5545.709,0,1232.3,1076.367,0,0,736.6813000000001,0,0,0,5379.110999999999,0,5737.659,0,0,0,0,4885.261,0,1213.751,0,2696.2749999999996,0,0,2049.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,52226,13.585,27.796,204.07,846.094,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,3965,13.967500000000001,28.739,210.5,850.9563499999999,,,,34052.569,32261.418999999998,38414.179000000004,0,36179.449,36464.549000000006,31494.879,37830.049000000006,32103.959,38301.15900000001,32546.429,34482.749,37195.709,36355.219000000005,25654.069,37488.669,36696.65900000001,35332.269,30251.369,31779.109,27988.479,27585.579,28878.359,28919.599,33089.809,25146.249,26658.349,28240.489,27142.689,24203.329,28843.189,34958.389,32754.969,31292.529,29671.499,46019.459,32198.659,34819.039000000004,32732.219,37073.739,35871.769,29568.869,100,100
No Match,None,unmatched,10496,13.916,29.925,219.63,850.9562,,,,7840.696,5766.074,10104.739,3019.8669999999997,6864.911999999999,5192.768,8464.465,0,7462.231,7300.888,8670.417,6565.934,5670.202,6540.721,5359.099999999999,8787.9403,0,0,6202.786,7441.097,8969.072,6129.317,6709.931,8239.689,0,3765.0989999999997,0,0,5222.702,5890.2429999999995,6000.769,7743.978999999999,9030.333,7159.969,5912.847,0,4185.3949999999995,0,5225.286999999999,6917.0509999999995,6449.175,7580.589,100,100
No Match,None,unmatched,79943,4.006,35.751,262.08,851.0752,,,,0,0,0,0,0,1612.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,16690,12.787,28.485,209.01,854.971,,,,3706.109,3530.017,0,3718.857,0,0,3882.872,1834.013,0,5517.75,4407.974999999999,3399.9359999999997,11413.189,1319.635,3929.98,0,0,2504.855,1923.231,2712.5,0,0,2814.1389999999997,2061.656,3398.707,1195.55,1026.6490000000001,0,3954.4559999999997,0,0,4051.9719999999998,0,0,1627.963,9244.229,0,0,0,0,2907.006,0,100,100
No Match,None,unmatched,86837,13.132,30.78,225.7,855.0952,,,,0,0,0,1070.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,86061,13.16,30.713,225.38,855.1086,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.273,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,22023,13.8515,28.271,207.2,856.9474,,,,2947.58,2532.175,0,1893.334,1472.628,2886.549,1964.867,0,0,0,2949.602,2867.033,0,0,2149.2309999999998,0,0,2375.533,0,1196.497,0,0,1745.34,0,0,0,914.5134,0,3454.9959999999996,0,0,3001.5409999999997,1885.29,2155.2799999999997,0,4430.719,1192.589,0,2872.9579999999996,1459.5040000000001,0,0,100,100
No Match,None,unmatched,12485,13.211,31.832,233.5,856.9479,,,,0,2292.1609999999996,2448.8729999999996,0,10902.208999999999,6114.041,4493.706999999999,0,6846.639,14534.708999999999,1725.898,3735.448,6013.451,5269.971,6503.4039999999995,4523.635,7816.827,6113.124,0,2316.357,2677.417,0,2395.009,0,4071.6029999999996,2480.236,2668.207,0,7758.263,1927.14,12236.179,5564.719,7954.501,5049.062,0,0,0,7123.665,0,1201.928,0,0,100,100
No Match,None,unmatched,93292,7.558,28.689,210.55,858.9088,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,60909,13.744,28.526,209.19,858.9601,,,,0,0,0,0,0,1873.594,0,0,0,2266.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,70761,14.273333333333333,29.651,218.24,862.9544,,,,61695.436,44323.109000000004,53914.639,53893.90900000001,61015.389,61381.461500000005,62407.719000000005,48970.124,50775.699,71998.959,52011.779,58903.036,56905.97920000001,50904.629,44142.97900000001,51380.889,55023.739,51555.849,45493.66900000001,44976.629,37905.169,38482.099,41779.249,45460.3578,0,33872.439000000006,30613.219,46273.929000000004,42412.469000000005,43560.529,53888.739,43930.136000000006,39422.22900000001,50358.489,37321.179000000004,76713.92899999999,37995.899000000005,51261.699,39140.219000000005,36588.879,56854.40900000001,48077.749,100,100
No Match,None,unmatched,29652,13.582,29.323,215.11,866.9298,,,,0,0,0,0,3291.2349999999997,788.0642,0,0,0,1936.827,0,0,0,1510.192,2001.644,0,2087.912,2347.9429999999998,2560.4449999999997,0,0,1176.084,0,0,0,0,0,0,1402.535,0,2028.67,3915.4739999999997,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,14308,14.212,28.721,210.66,874.9384,,,,5256.523999999999,3032.7679999999996,6199.281,0,0,0,5741.199,0,3889.153,5359.039,0,5740.2699999999995,6773.454,4997.532999999999,0,5733.309,5662.978999999999,5731.215,0,4139.65,0,6745.4439999999995,3079.241,0,0,4898.215999999999,0,0,0,0,3064.374,4215.992,4905.163,5881.352,4497.187,0,0,2070.647,0,6217.472,3868.287,0,100,100
No Match,None,unmatched,46246,13.624,28.676,210.31,874.9564,,,,0,0,0,0,0,0,0,0,0,1770.945,0,0,2345.1839999999997,1125.261,0,0,0,0,0,0,1626.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.9668,1301.773,0,0,0,0,0,100,100
No Match,None,unmatched,31453,13.579666666666668,28.577,208.18999999999997,876.9548833333333,,,,54102.569,61865.989,68134.077,62197.692,78986.192,84446.42,59529.483,71238.06,61249.259000000005,82566.966,71707.569,60142.486000000004,68663.1618,61627.24,67054.437,61102.779,79060.059,63015.655,62961.148,54829.819,56417.348,45488.183000000005,59155.809,68869.138,60087.339,55753.04400000001,46253.522000000004,59018.629,70395.549,60186.936,79597.4,73777.114,54166.621,70815.355,60919.725000000006,110668.49399999999,50682.609000000004,74969.28899999999,47013.029,56597.582,76143.127,66484.095,100,100
No Match,None,unmatched,3651,13.206,29.804,218.59,876.9536,,,,19505.139,18123.039,12228.079,0,51920.22900000001,62069.939000000006,25738.299,35896.219000000005,36479.759000000005,92778.22899999999,24995.739,15219.689,36904.889,26162.668999999998,42005.419,28626.229,35001.799000000006,40874.279,58365.799000000006,35402.769,35212.619000000006,34453.199,22838.429,50098.069,32354.079,27107.109,27010.299,52080.679000000004,49939.689000000006,26485.649,62845.049000000006,37032.639,35932.22900000001,44384.019,42649.879,70373.17899999999,18583.309,60441.739,32173.099,19305.519,33180.239,33748.65900000001,100,100
No Match,None,unmatched,59733,14.966241379310345,31.176,216.58000000000004,880.9447896551724,,,,2664609.318,2146414.7388000004,2547478.922,2639044.122,2582679.394,2765995.683399999,2834557.814,2631610.55,2652653.5031000003,2953443.8318999996,2611917.749,2591280.987,2553965.327,2580391.661,2244009.101,2510094.6799999997,2373529.46,2573581.8409999995,2470439.837,2338152.8390999995,2094799.8539999998,2422573.241,2119567.825,2534523.9229999995,2283226.444,2047518.373,1981572.152,2428913.084,2465542.277,2408572.506,2535535.5304999994,2406834.8397999997,2669983.983,2603338.37,2213630.6423000004,3603399.8233000003,2227508.3123999997,2582348.158,2414225.417,2453668.0768000004,2764064.681,2453422.946,100,100
No Match,None,unmatched,43683,12.681,29.769,218.0233333333333,880.9444,,,,100349.499,88981.239,96827.819,101180.999,92991.049,83312.21299999999,89344.512,101860.799,96478.08899999999,172019.434,123976.67499999999,98380.30399999999,166239.59900000002,98234.499,73656.22899999999,88042.537,82445.14899999999,81436.389,74459.879,78691.33899999999,76567.03899999999,82465.03899999999,85861.61899999999,73358.39899999999,80865.129,70768.749,69416.849,79032.439,78978.33899999999,78844.099,75745.209,87104.00899999999,84754.049,81816.33899999999,75907.03899999999,120950.299,93318.719,74976.47899999999,81195.988,85817.58899999999,90566.83899999999,77428.489,100,100
No Match,None,unmatched,84044,14.4195,31.857,234.05,880.9473,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.2604,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,18053,12.509,18.43,135.51999999999998,880.9494333333333,,,,754.1733,2420.2309999999998,1737.584,4174.759,3361.1409999999996,0,0,3989.884,0,7057.608,0,4570.639,0,2631.1079999999997,0,0,1738.751,0,0,0,0,2925.522,3428.66,6649.382,3894.834,0,0,0,2332.9227,5589.009,0,0,3277.602,0,2496.133,0,2505.4869999999996,4823.824,0,4447.504,0,0,100,100
No Match,None,unmatched,2123,14.6465,30.856,226.03500000000003,880.9446,,,,244485.298,140610.19900000002,134769.299,355825.598,374552.398,129803.799,311197.598,221610.098,273603.89800000004,337730.098,142021.299,282451.198,309780.998,82221.879,363642.358,130411.099,446793.699,297882.398,298852.738,125336.39899999999,186267.298,190926.09900000002,0,290252.538,334579.228,173414.899,181379.59900000002,329600.298,313695.598,194981.799,324193.948,284964.699,291034.788,304211.058,186956.59900000002,214671.399,494493.29799999995,298505.178,93725.489,278953.788,265674.098,396868.578,100,100
No Match,None,unmatched,71074,15.59,31.255,229.18,880.9562,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,94146,15.557,30.12,220.94,880.9652,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0257,0,0,0,0,0,0,100,100
No Match,None,unmatched,65258,10.075,30.564,224.15,891.9859,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.7889999999998,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,33135,14.793454545454546,28.693,210.44454545454545,895.9470909,,,,12633.929,0,1292.354,16210.415,3779.223,0,8016.821,0,1412.005,2248.997,2817.0519999999997,1453.962,3400.6279999999997,18073.7522,4751.778,7804.849,2165.4649999999997,0,8406.743999999999,5136.277,0,895.6285,0,7839.142,6371.697,0,0,0,4260.883,1449.104,5101.598,15517.937999999998,12105.307,5586.25,3393.0119999999997,3956.7879999999996,3374.6220000000003,9800.298,8282.472,10376.163,0,9490.859,100,100
No Match,None,unmatched,62273,13.916,28.747,210.84,896.078,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,86009,14.008,28.622,209.92,896.949,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,30780,13.578,35.885,262.99,896.9546,,,,0,0,0,0,0,18003.709,0,0,0,0,0,0,0,0,0,0,0,1525.685,0,0,0,0,0,744.299,0,0,0,0,2770.8529999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,24134,3.9879999999999995,37.152,272.16999999999996,897.11375,,,,0,0,0,0,0,3687.9359999999997,0,1442.244,1436.22,0,1431.468,1357.813,1745.767,776.1650000000001,0,2907.697,2075.595,0,1552.445,4025.7619999999997,4815.056,0,0,3919.7949999999996,0,0,0,0,4696.285,0,0,0,0,4810.7029999999995,0,0,0,0,0,0,0,906.7126000000001,100,100
No Match,None,unmatched,38655,13.577,35.845,262.64,898.9462,,,,0,0,0,0,0,12706.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.7115,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,68638,14.2375,31.129,228.185,900.9518,,,,0,6171.103,0,6750.574,0,0,6495.987,7111.0599999999995,9074.931,8279.791,0,0,5803.711,6875.423,4369.883,6510.624,6360.615,5284.037,6190.2339999999995,0,6339.141,6150.592,0,4783.888,5608.981,4194.9,4455.2789999999995,6993.54,5185.8099999999995,5148.179999999999,6756.272,0,0,6264.696,0,12716.729,0,0,0,5712.255999999999,7567.574,0,100,100
No Match,None,unmatched,4367,14.2715,29.662,217.315,900.9528,,,,31210.079,22905.179,27642.279,28066.559,28194.009,29026.039,31278.509,29060.209,31040.029,33842.889,26047.899,32259.549,0,27315.279,23855.449,27520.329,33243.97900000001,24725.289,31411.199,28089.418999999998,27116.959,27863.079,0,26995.979,28599.809,20928.949,21410.259,26980.699,27763.769,27960.959,27792.709,27361.959,36845.489,32331.519,16324.249,40798.609000000004,26270.349,27978.5054,31046.029,29249.359,29813.379,24905.069,100,100
No Match,None,unmatched,82854,14.232,29.68,217.64,901.9627,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,10554,13.187,29.457,215.93,904.969,,,,5944.295999999999,7446.01,8641.583999999999,12123.679,7328.79,7959.286,7001.672,0,8146.552,8913.882,7893.905,8555.228,11362.919,6891.702,0,0,0,7714.79,4448.501,0,6173.237999999999,0,5749.442,4953.840999999999,4884.259,0,0,5903.085,0,0,6512.885,0,5567.516,6279.206999999999,4614.25,8607.614,8641.21,5420.849,5730.361,5616.226,7297.624,5854.25,100,100
No Match,None,unmatched,84483,14.143,29.422,215.195,906.94325,,,,0,0,0,1704.7450000000001,0,0,1237.463,0,0,0,1975.308,0,0,0,0,0,0,0,0,1707.146,0,0,0,0,1493.33,0,0,0,1067.531,0,0,0,895.172,0,1292.77,716.5996,0,828.0467,0,0,0,0,100,100
No Match,None,unmatched,54202,13.583,32.671,239.46,906.9464,,,,0,0,0,0,0,0,0,0,0,0,784.789,0,0,0,0,0,699.7147,0,2233.046,0,0,0,0,0,0,0,0,0,0,568.2203000000001,1494.678,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,3153,14.488499999999998,30.899,226.285,912.95125,,,,55935.289000000004,44260.749,53984.22900000001,50346.14200000001,54599.129,66447.83899999999,61812.431000000004,57278.899000000005,50065.049000000006,75869.209,59936.309,56571.689,61292.189000000006,58629.359000000004,37137.319,47868.599,47362.72900000001,52353.739,48132.299000000006,43982.209,33155.429000000004,36907.849,32750.959,46887.299000000006,43267.189000000006,34296.179000000004,34056.619000000006,37753.639,51360.046,37435.629,58766.799000000006,48199.749,47792.209,52611.97900000001,36854.279,73088.699,42505.97900000001,47054.579000000005,41316.15900000001,0,48951.869000000006,40392.749,100,100
No Match,None,unmatched,50131,13.927,30.362,222.55,916.9258,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,629.6744,0,0,0,0,0,0,0,1482.951,0,0,0,0,0,0,0,0,1250.574,0,0,977.543,0,0,1421.606,0,0,0,1404.763,0,100,100
No Match,None,unmatched,91967,13.926,30.309,222.18,916.9355,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.3278,0,0,0,100,100
No Match,None,unmatched,58414,11.853,29.35,214.99,920.9454,,,,0,0,0,0,0,0,0,0,0,2266.044,0,0,2404.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
