Parent Peak,Child/Baby Peak,Relationship Type
604.8693,604.8693,loner
604.9697,604.9697,loner
604.9736,604.9736,loner
605.4028,605.4028,loner
605.4461,605.4461,loner
605.4589,605.4589,loner
605.4806,605.4806,loner
606.2881,606.2881,loner
606.3848,607.3861,parent-child
606.3848,607.3861,baby
606.967,607.4641,parent-child
606.967,607.4641,baby
607.3517,608.3601,parent-child
607.3517,608.3601,baby
607.3532,608.3601,parent-child
607.3532,608.3601,baby
607.4261,607.4261,loner
607.4592,607.4592,loner
607.4596,607.4596,loner
607.4599,607.4599,loner
608.3211,609.3104,parent-child
608.3211,609.3104,baby
608.3993,608.3993,loner
608.9116,609.4158,parent-child
608.9116,609.4158,baby
609.0412,609.0412,loner
609.3354,610.326,parent-child
609.3354,610.326,baby
609.3693,610.3753,parent-child
609.3693,610.3753,baby
610.2525,610.2525,loner
610.3163,610.3163,loner
610.3211,610.3211,loner
610.4114,610.9084,parent-child
610.4114,610.9084,baby
610.4783,610.4783,loner
610.4797,610.4797,loner
611.221,611.221,loner
611.2903,611.2903,loner
611.3459,612.3338,parent-child
611.3459,612.3338,baby
611.3837,612.3866,parent-child
611.3837,612.3866,baby
611.3888,612.3866,parent-child
611.3888,612.3866,baby
611.4313,611.4313,loner
611.5288,611.5288,loner
612.3174,612.3174,loner
612.3705,613.3614,parent-child
612.3705,613.3658,parent-child
612.3705,613.3658,baby
612.3927,613.3972,parent-child
612.3927,613.3972,baby
612.8001,612.8001,loner
613.2689,613.2689,loner
613.4005,613.4005,loner
613.4159,613.4159,loner
613.5069,613.5069,loner
614.3379,614.3379,loner
614.3466,614.8512,parent-child
614.3466,614.8512,baby
614.4603,614.9643,parent-child
614.4603,614.9643,baby
614.6485,614.6485,loner
614.9046,614.9046,loner
614.9078,614.9078,loner
614.9884,615.3195,parent-child
614.9884,615.3195,baby
614.9899,615.3195,parent-child
614.9899,615.3195,baby
615.039,615.5372,parent-child
615.039,615.5372,baby
615.1851,615.1851,loner
615.2933,615.2933,loner
615.3798,616.3677,parent-child
615.3798,616.3677,baby
615.4636,615.4636,loner
615.4656,615.4656,loner
616.2593,616.2593,loner
616.3997,616.3997,loner
616.5556,616.5556,loner
616.8147,616.8147,loner
616.8202,616.8202,loner
617.2219,617.2219,loner
617.2227,617.2227,loner
617.2734,617.2734,loner
617.2752,617.2752,loner
617.3064,617.3064,loner
617.3596,617.3596,loner
617.36,617.36,loner
617.3605,617.3605,loner
617.3638,617.3638,loner
617.3719,617.3719,loner
617.3766,617.3766,loner
617.4796,618.491,parent-child
617.4796,618.491,baby
617.4818,618.491,parent-child
617.4818,618.491,baby
617.7395,617.7395,loner
618.3442,618.3442,loner
618.4074,618.4074,loner
618.4106,619.4227,parent-child
618.4106,619.4227,baby
618.5521,618.5521,loner
618.7829,618.7829,loner
618.9636,619.4622,parent-child
618.9636,619.4622,baby
619.2917,619.2917,loner
619.2918,619.2918,loner
620.18,621.1867,parent-child
620.18,621.1867,baby
620.3587,621.3656,parent-child
620.3587,621.3656,baby
620.3595,621.3656,parent-child
620.3595,621.3656,baby
620.3752,621.3656,parent-child
620.3752,621.3656,baby
620.3933,621.4024,parent-child
620.3933,621.4024,baby
620.548,620.548,loner
621.2383,621.2383,loner
621.4393,621.4393,loner
621.9307,621.9307,loner
622.0673,623.0594,parent-child
622.0673,623.0594,baby
622.1077,622.1077,loner
622.1951,622.1951,loner
622.2781,622.2781,loner
622.3782,623.3811,parent-child
622.3782,623.3811,baby
623.5782,623.5782,loner
624.3961,624.3961,loner
624.4721,625.4707,parent-child
624.4721,625.471,parent-child
624.4721,625.471,baby
624.4977,625.5075,parent-child
624.4977,625.5075,baby
625.0613,625.0613,loner
625.0617,625.0617,loner
625.0667,625.0667,loner
625.3696,625.3696,loner
625.4736,626.4728,parent-child
625.4736,626.4728,baby
626.3162,626.3162,loner
626.4106,627.4205,parent-child
626.4106,627.4205,baby
626.4766,627.4865,parent-child
626.4766,627.4865,baby
627.2736,627.2736,loner
627.3771,628.3679,parent-child
627.3771,628.3679,baby
628.364,628.364,loner
628.3642,628.3642,loner
628.4259,628.4259,loner
628.8305,628.8305,loner
629.4583,629.4583,loner
630.3807,630.8791,parent-child
630.3807,630.8791,baby
630.3882,630.3882,loner
630.967,631.4726,parent-child
630.967,631.4726,baby
632.3599,633.3641,parent-child
632.3599,633.3641,baby
632.3613,633.3641,parent-child
632.3613,633.3641,baby
632.3963,633.4057,parent-child
632.3963,633.4057,baby
632.3978,633.4057,parent-child
632.3978,633.4057,baby
632.8726,633.3733,parent-child
632.8726,633.3733,baby
632.9553,632.9553,loner
632.9571,632.9571,loner
633.4062,634.4102,parent-child
633.4062,634.4102,baby
634.3299,634.3299,loner
634.3366,634.3366,loner
634.3765,634.8704,parent-child
634.3765,634.8704,baby
634.4105,635.417,parent-child
634.4105,635.417,baby
634.4495,634.4495,loner
634.8613,634.8613,loner
635.2856,635.2856,loner
635.382,636.3858,parent-child
635.382,636.3858,baby
635.3863,636.3858,parent-child
635.3863,636.3858,baby
635.5282,635.5282,loner
636.3475,636.3475,loner
636.3537,636.3537,loner
636.354,636.354,loner
636.4448,637.4351,parent-child
636.4448,637.4351,baby
637.3987,637.3987,loner
637.3988,637.3988,loner
637.4034,637.4034,loner
637.5459,637.5459,loner
638.3365,639.3487,parent-child
638.3365,639.3487,baby
638.5233,638.5233,loner
638.7926,638.7926,loner
638.8095,638.8095,loner
638.8681,638.8681,loner
638.8894,638.8894,loner
639.148,639.148,loner
639.2181,640.229,parent-child
639.2181,640.229,baby
639.415,640.4066,parent-child
639.415,640.4066,baby
640.353,640.353,loner
640.4757,640.4757,loner
640.5413,640.5413,loner
641.0937,641.0937,loner
641.0964,641.0964,loner
641.2742,641.2742,loner
642.3666,642.3666,loner
642.3793,643.3864,parent-child
642.3793,643.3864,baby
642.4189,642.4189,loner
642.4879,642.4879,loner
642.4894,642.4894,loner
642.9669,643.4639,parent-child
642.9669,643.4639,baby
643.2931,643.2931,loner
644.2263,644.2263,loner
644.3795,644.3795,loner
644.3977,644.3977,loner
644.8249,644.8249,loner
644.9622,644.9622,loner
645.3115,645.3115,loner
645.3551,645.3551,loner
645.4111,645.4111,loner
646.2389,646.2389,loner
646.3755,646.3755,loner
646.3785,646.3785,loner
646.3811,646.3811,loner
646.4413,646.4413,loner
646.4588,646.4588,loner
646.7989,646.7989,loner
647.3075,647.3075,loner
647.323,647.323,loner
647.4905,647.4905,loner
647.4924,647.4924,loner
647.4928,647.4928,loner
647.4997,647.4997,loner
647.9608,647.9608,loner
648.3457,649.3493,parent-child
648.3457,649.3493,baby
648.3907,648.3907,loner
648.3911,648.3911,loner
648.3922,648.3922,loner
648.9007,648.9007,loner
648.9308,648.9308,loner
648.977,648.977,loner
649.359,650.3603,parent-child
649.359,650.3603,baby
649.4242,649.4242,loner
650.3622,650.3622,loner
650.3648,651.3772,parent-child
650.3648,651.3772,baby
650.3691,651.3772,parent-child
650.3691,651.3772,baby
650.3698,651.3772,parent-child
650.3698,651.3772,baby
650.4112,650.4112,loner
650.4577,651.4513,parent-child
650.4577,651.4513,baby
651.2809,651.2809,loner
651.3936,651.3936,loner
651.4612,651.4612,loner
651.4869,651.9895,parent-child
651.4869,651.9895,baby
651.5266,651.5266,loner
652.3524,652.3524,loner
653.2505,653.2505,loner
653.2945,653.2945,loner
653.3374,653.3374,loner
653.3942,654.3819,parent-child
653.3942,654.384,parent-child
653.3942,654.384,baby
653.3965,654.384,parent-child
653.3965,654.384,baby
653.4097,653.4097,loner
653.462,653.462,loner
653.5399,653.5399,loner
654.8424,655.342,parent-child
654.8424,655.342,baby
655.2666,655.2666,loner
655.4218,655.4218,loner
655.426,655.426,loner
655.4269,655.4269,loner
655.4788,655.4788,loner
655.5633,655.5633,loner
656.3447,657.3352,parent-child
656.3447,657.3381,parent-child
656.3447,657.3381,baby
656.3952,657.3969,parent-child
656.3952,657.3969,baby
656.3961,657.3969,parent-child
656.3961,657.3969,baby
656.4023,657.3969,parent-child
656.4023,657.4003,parent-child
656.4023,657.4003,baby
656.7521,657.0,parent-child
656.7521,657.0,baby
657.0026,657.5008,parent-child
657.0026,657.5008,baby
657.3648,657.3648,loner
657.4051,657.4051,loner
657.4455,657.4455,loner
657.5032,658.5046,parent-child
657.5032,658.5046,baby
658.3368,658.3368,loner
658.4241,659.4127,parent-child
658.4241,659.4162,parent-child
658.4241,659.4162,baby
658.9094,658.9094,loner
659.2236,659.2236,loner
659.2795,659.2795,loner
659.2857,659.2857,loner
659.2861,659.2861,loner
659.4309,660.4251,parent-child
659.4309,660.429,parent-child
659.4309,660.429,baby
659.5174,660.5194,parent-child
659.5174,660.5194,baby
660.3529,660.8496,parent-child
660.3529,660.8496,baby
660.3882,661.3864,parent-child
660.3882,661.3872,parent-child
660.3882,661.3874,parent-child
660.3882,661.3874,baby
660.3926,661.3864,parent-child
660.3926,661.3872,parent-child
660.3926,661.3874,parent-child
660.3926,661.3916,parent-child
660.3926,661.3916,baby
660.3928,661.3864,parent-child
660.3928,661.3872,parent-child
660.3928,661.3874,parent-child
660.3928,661.3916,parent-child
660.3928,661.3916,baby
660.4091,660.4091,loner
661.259,661.259,loner
661.442,661.442,loner
661.4662,661.4662,loner
662.3648,662.3648,loner
662.3684,662.3684,loner
662.3922,662.3922,loner
662.408,662.9124,parent-child
662.408,662.9124,baby
662.8265,662.8265,loner
663.4829,663.4829,loner
664.354,665.3559,parent-child
664.354,665.3559,baby
664.3838,664.3838,loner
664.4202,664.4202,loner
664.5393,664.5393,loner
665.2137,665.2137,loner
665.5045,665.5045,loner
665.5181,665.5181,loner
666.0653,666.0653,loner
666.3559,666.3559,loner
666.48,666.48,loner
666.8732,666.8732,loner
667.5213,668.5214,parent-child
667.5213,668.5214,baby
668.3966,669.3892,parent-child
668.3966,669.3892,baby
668.3976,669.3892,parent-child
668.3976,669.3892,baby
668.3977,669.3892,parent-child
668.3977,669.3892,baby
668.9592,669.4617,parent-child
668.9592,669.4617,baby
668.964,669.4617,parent-child
668.964,669.4617,baby
669.2837,669.2837,loner
669.35,669.35,loner
669.4034,670.4136,parent-child
669.4034,670.4136,baby
669.4051,670.4136,parent-child
669.4051,670.4136,baby
669.4084,670.4136,parent-child
669.4084,670.4136,baby
669.4651,669.9633,parent-child
669.4651,669.9637,parent-child
669.4651,669.9637,baby
669.472,669.472,loner
670.3816,670.3816,loner
670.4469,670.4469,loner
670.4504,670.4504,loner
670.4892,670.4892,loner
671.3989,672.3938,parent-child
671.3989,672.3938,baby
671.4073,671.4073,loner
671.5111,672.5054,parent-child
671.5111,672.5054,baby
671.5223,671.5223,loner
672.8713,672.8713,loner
672.8909,673.3976,parent-child
672.8909,673.3976,baby
672.9456,672.9456,loner
672.9504,672.9504,loner
672.9736,672.9736,loner
673.5332,673.5332,loner
674.4093,675.4166,parent-child
674.4093,675.4166,baby
674.516,674.516,loner
674.8393,674.8393,loner
674.8409,674.8409,loner
674.89,674.89,loner
674.9414,674.9414,loner
675.229,675.229,loner
675.4839,675.4839,loner
676.3856,677.3798,parent-child
676.3856,677.3846,parent-child
676.3856,677.3846,baby
677.2941,677.2941,loner
677.3459,677.3459,loner
677.4615,678.4628,parent-child
677.4615,678.4628,baby
677.4791,677.4791,loner
678.3818,678.3818,loner
678.6116,678.6116,loner
678.802,678.802,loner
678.8023,678.8023,loner
679.2497,679.2497,loner
679.3147,680.3165,parent-child
679.3147,680.3165,baby
679.4174,680.4055,parent-child
679.4174,680.4055,baby
679.4766,679.4766,loner
680.0667,680.0667,loner
680.5781,680.5781,loner
680.7994,680.7994,loner
680.8027,680.8027,loner
680.8036,680.8036,loner
680.8753,680.8753,loner
680.8773,680.8773,loner
680.9623,680.9623,loner
680.9624,680.9624,loner
680.9645,680.9645,loner
681.3296,682.3369,parent-child
681.3296,682.3369,baby
681.5017,681.5017,loner
682.8761,682.8761,loner
683.2394,683.2394,loner
683.3295,683.3295,loner
683.4097,683.4097,loner
683.4702,683.4702,loner
684.3529,684.3529,loner
684.3952,685.399,parent-child
684.3952,685.399,baby
684.5035,684.5035,loner
684.5036,684.5036,loner
684.6099,684.6099,loner
684.6104,684.6104,loner
684.613,684.613,loner
685.338,686.3386,parent-child
685.338,686.3386,baby
685.4277,685.4277,loner
685.5311,685.5311,loner
685.5325,685.5325,loner
685.5333,685.5333,loner
686.7881,686.7881,loner
686.8185,686.8185,loner
686.871,686.871,loner
686.873,686.873,loner
687.4125,688.4203,parent-child
687.4125,688.4203,baby
687.4129,688.4203,parent-child
687.4129,688.4203,baby
687.4153,688.4203,parent-child
687.4153,688.4203,baby
687.5472,688.5532,parent-child
687.5472,688.5532,baby
687.5489,688.5532,parent-child
687.5489,688.5532,baby
688.3863,689.3807,parent-child
688.3863,689.3819,parent-child
688.3863,689.3819,baby
688.3896,689.3807,parent-child
688.3896,689.3819,parent-child
688.3896,689.3819,baby
688.4212,688.9222,parent-child
688.4212,688.9222,baby
689.4991,689.4991,loner
689.5623,690.5575,parent-child
689.5623,690.5575,baby
689.5633,690.5575,parent-child
689.5633,690.5575,baby
690.4393,690.4393,loner
690.9182,690.9182,loner
691.3264,691.3264,loner
691.3977,691.3977,loner
691.4019,691.4019,loner
692.4745,693.4768,parent-child
692.4745,693.4768,baby
692.4945,693.497,parent-child
692.4945,693.497,baby
692.5705,692.5705,loner
692.8922,693.3872,parent-child
692.8922,693.3872,baby
692.9152,693.411,parent-child
692.9152,693.411,baby
692.9627,692.9627,loner
693.5,693.5,loner
694.4858,694.4858,loner
694.5859,694.5859,loner
695.3688,695.3688,loner
695.4692,696.4663,parent-child
695.4692,696.4663,baby
695.4696,696.4663,parent-child
695.4696,696.4663,baby
696.5017,697.5046,parent-child
696.5017,697.5046,baby
696.8277,696.8277,loner
696.8493,696.8493,loner
696.8576,697.3641,parent-child
696.8576,697.3641,baby
696.908,696.908,loner
696.9383,696.9383,loner
696.9706,697.4697,parent-child
696.9706,697.4697,baby
696.9913,696.9913,loner
696.9941,696.9941,loner
697.3651,697.3651,loner
697.3805,697.3805,loner
697.3835,697.3835,loner
698.4071,698.66,parent-child
698.4071,698.66,baby
698.5167,698.5167,loner
698.5168,698.5168,loner
698.5203,698.5203,loner
698.8235,698.8235,loner
698.9043,699.894,parent-child
698.9043,699.894,baby
698.9046,699.894,parent-child
698.9046,699.894,baby
698.9474,698.9474,loner
699.0809,699.0809,loner
699.3793,700.3886,parent-child
699.3793,700.3886,baby
699.4703,699.4703,loner
699.4937,699.4937,loner
699.6658,699.6658,loner
699.8508,699.8508,loner
700.2798,700.5318,parent-child
700.2798,700.5318,baby
700.4222,700.4222,loner
701.2951,701.2951,loner
701.3791,701.3791,loner
702.4064,703.3959,parent-child
702.4064,703.3959,baby
703.3105,703.3105,loner
703.4754,704.4758,parent-child
703.4754,704.4758,baby
704.9211,705.4141,parent-child
704.9211,705.4141,baby
705.4092,705.4092,loner
705.4137,705.4137,loner
706.4893,706.4893,loner
707.4007,707.4007,loner
707.5538,707.5538,loner
708.4949,708.4949,loner
708.5013,709.5104,parent-child
708.5013,709.5104,baby
711.5136,711.5136,loner
712.4957,712.4957,loner
712.9671,713.9581,parent-child
712.9671,713.9581,baby
713.1332,713.1332,loner
713.3792,713.3792,loner
713.4791,713.4791,loner
714.5211,714.7722,parent-child
714.5211,714.7722,baby
714.957,714.957,loner
714.9596,715.2123,parent-child
714.9596,715.2123,baby
715.0418,715.0418,loner
716.3386,716.3386,loner
716.5236,716.5236,loner
716.5299,716.5299,loner
716.5301,716.5301,loner
716.5381,716.5381,loner
716.5486,716.5486,loner
716.5847,716.5847,loner
718.3601,718.3601,loner
718.4859,719.4911,parent-child
718.4859,719.4911,baby
718.5062,718.5062,loner
718.958,718.958,loner
719.2975,719.2975,loner
719.5416,719.5416,loner
720.501,720.501,loner
720.5022,720.5022,loner
720.5035,720.5035,loner
720.5222,720.5222,loner
720.6412,720.6412,loner
721.3727,721.3727,loner
722.5165,723.5247,parent-child
722.5165,723.5247,baby
722.5178,723.5247,parent-child
722.5178,723.5247,baby
722.5179,723.5247,parent-child
722.5179,723.5247,baby
722.5389,722.8695,parent-child
722.5389,722.8695,baby
722.6692,722.6692,loner
722.8732,722.8732,loner
723.0515,723.3019,parent-child
723.0515,723.3019,baby
723.2232,723.2232,loner
723.2774,723.5256,parent-child
723.2774,723.5256,baby
723.5366,724.5301,parent-child
723.5366,724.5301,baby
723.7729,723.7729,loner
724.0613,724.0613,loner
724.0918,724.4293,parent-child
724.0918,724.4293,baby
724.815,725.8107,parent-child
724.815,725.8107,baby
724.924,725.4303,parent-child
724.924,725.4303,baby
724.9317,725.4303,parent-child
724.9317,725.4309,parent-child
724.9317,725.4309,baby
725.1188,726.1059,parent-child
725.1188,726.1059,baby
726.1241,726.1241,loner
726.2863,726.2863,loner
726.5482,726.5482,loner
727.3148,727.3148,loner
727.3556,727.3556,loner
727.4543,727.4543,loner
728.8032,728.8032,loner
728.8847,728.8847,loner
728.8885,728.8885,loner
729.3714,729.3714,loner
729.4446,729.4446,loner
730.5587,730.5587,loner
730.9087,731.4055,parent-child
730.9087,731.4055,baby
730.9348,730.9348,loner
730.9581,730.9581,loner
730.9609,730.9609,loner
731.5385,731.5385,loner
732.8078,732.8078,loner
733.5067,734.5187,parent-child
733.5067,734.5187,baby
733.5519,734.5575,parent-child
733.5519,734.5575,baby
733.5529,734.5575,parent-child
733.5529,734.5575,baby
733.5556,734.5575,parent-child
733.5556,734.5575,baby
733.5578,734.5575,parent-child
733.5578,734.5575,baby
734.4706,734.4706,loner
735.2536,735.2536,loner
735.4144,735.4144,loner
735.4353,735.4353,loner
735.5238,736.5343,parent-child
735.5238,736.5343,baby
736.5367,737.54,parent-child
736.5367,737.54,baby
736.7718,736.7718,loner
736.8446,737.0921,parent-child
736.8446,737.0921,baby
737.5425,738.5381,parent-child
737.5425,738.5413,parent-child
737.5425,738.5413,baby
738.5121,738.842,parent-child
738.5121,738.842,baby
738.5132,738.842,parent-child
738.5132,738.842,baby
738.6549,738.6549,loner
738.6577,738.6577,loner
738.8201,738.8201,loner
738.9193,738.9193,loner
739.0058,739.0058,loner
739.1424,739.1424,loner
739.4699,739.4699,loner
739.5407,740.5276,parent-child
739.5407,740.5327,parent-child
739.5407,740.5327,baby
740.7673,740.7673,loner
740.7891,740.7891,loner
741.132,741.132,loner
741.1982,741.5317,parent-child
741.1982,741.5317,baby
741.3632,742.3575,parent-child
741.3632,742.3575,baby
741.3905,741.3905,loner
742.0693,742.0693,loner
742.1755,742.1755,loner
742.3097,743.3192,parent-child
742.3097,743.3192,baby
742.5422,742.5422,loner
742.5442,742.5442,loner
742.5445,742.5445,loner
742.5475,742.5475,loner
742.5478,742.5478,loner
742.5511,742.5511,loner
742.5519,742.5519,loner
742.5535,742.5535,loner
742.5556,742.5556,loner
742.7649,742.7649,loner
742.7777,742.7777,loner
743.3902,744.3765,parent-child
743.3902,744.3765,baby
743.9197,744.9156,parent-child
743.9197,744.9156,baby
744.572,744.572,loner
744.5721,744.5721,loner
744.775,744.775,loner
744.8324,744.8324,loner
744.8659,744.8659,loner
745.0034,745.0034,loner
745.2618,745.2618,loner
745.4207,745.4207,loner
746.5182,746.5182,loner
746.5191,746.5191,loner
746.5213,746.5213,loner
746.5219,746.5219,loner
746.5397,746.5397,loner
747.2201,747.2201,loner
747.3023,747.3023,loner
747.5708,748.558,parent-child
747.5708,748.558,baby
747.8411,747.8411,loner
748.5337,749.5374,parent-child
748.5337,749.5374,baby
748.5338,749.5374,parent-child
748.5338,749.5374,baby
748.5341,749.5374,parent-child
748.5341,749.5374,baby
748.6887,748.6887,loner
749.3747,749.3747,loner
749.4397,750.4466,parent-child
749.4397,750.4466,baby
749.4408,750.4466,parent-child
749.4408,750.4466,baby
749.4449,750.4466,parent-child
749.4449,750.4466,baby
749.5678,750.5714,parent-child
749.5678,750.5714,baby
750.2318,750.2318,loner
750.8736,750.8736,loner
751.092,751.092,loner
751.9793,751.9793,loner
752.4316,752.4316,loner
752.4581,752.4581,loner
754.8163,754.8163,loner
754.8931,754.8931,loner
755.4456,755.4456,loner
756.5251,756.5251,loner
756.5254,756.5254,loner
756.9597,756.9597,loner
756.9925,756.9925,loner
757.3542,757.3542,loner
757.4039,757.4039,loner
759.433,759.433,loner
759.5692,759.5692,loner
759.5714,759.5714,loner
759.5725,759.5725,loner
760.535,760.535,loner
760.5351,760.5351,loner
760.8396,760.8396,loner
761.5879,761.5879,loner
761.7318,761.7318,loner
762.5137,762.5137,loner
762.5139,762.5139,loner
762.8532,763.1901,parent-child
762.8532,763.1901,baby
763.2068,763.2068,loner
764.2802,764.5281,parent-child
764.2802,764.5281,baby
764.5311,765.5334,parent-child
764.5311,765.5334,baby
764.6769,764.6769,loner
764.7192,764.7192,loner
765.2426,765.2426,loner
765.4402,765.4402,loner
765.5525,766.5431,parent-child
765.5525,766.5436,parent-child
765.5525,766.5436,baby
765.7832,765.7832,loner
766.157,766.157,loner
766.2228,766.2228,loner
766.5827,766.5827,loner
766.6941,766.6941,loner
766.838,766.838,loner
767.004,768.0021,parent-child
767.004,768.0021,baby
767.1032,767.1032,loner
767.2868,767.7868,parent-child
767.2868,767.7868,baby
767.4019,767.4019,loner
767.9725,767.9725,loner
768.0346,768.0346,loner
768.5233,768.5233,loner
768.876,768.876,loner
768.9553,769.9593,parent-child
768.9553,769.9593,baby
769.4203,769.4203,loner
769.5607,770.574,parent-child
769.5607,770.574,baby
769.6278,769.6278,loner
770.5383,771.5238,parent-child
770.5383,771.5238,baby
770.5807,770.5807,loner
770.5896,770.5896,loner
771.6423,771.6423,loner
772.3863,772.3863,loner
772.5346,773.5376,parent-child
772.5346,773.5376,baby
772.5357,773.5376,parent-child
772.5357,773.5376,baby
772.5519,773.0541,parent-child
772.5519,773.0541,baby
772.5582,773.0541,parent-child
772.5582,773.0541,baby
772.6029,772.6029,loner
772.7712,773.0186,parent-child
772.7712,773.0186,baby
772.836,773.1724,parent-child
772.836,773.1724,baby
773.1335,773.1335,loner
773.2864,773.5402,parent-child
773.2864,773.5402,baby
773.426,773.426,loner
773.5638,774.5499,parent-child
773.5638,774.5499,baby
773.6891,773.6891,loner
774.5709,775.5648,parent-child
774.5709,775.5648,baby
774.5764,775.5648,parent-child
774.5764,775.5648,baby
774.9153,774.9153,loner
775.6824,775.6824,loner
776.0827,776.0827,loner
776.0931,776.5908,parent-child
776.0931,776.5908,baby
776.2414,776.2414,loner
776.9334,776.9334,loner
778.4742,778.4742,loner
778.4787,778.4787,loner
778.5044,778.9984,parent-child
778.5044,778.9984,baby
778.548,778.548,loner
778.8634,778.8634,loner
779.5806,779.5806,loner
781.3064,781.3064,loner
781.4483,781.4483,loner
781.5286,781.5286,loner
782.509,782.509,loner
783.2986,783.2986,loner
783.4323,783.4323,loner
783.5739,783.5739,loner
783.5795,784.5938,parent-child
783.5795,784.5938,baby
785.4177,785.4177,loner
785.5903,785.5903,loner
786.514,786.514,loner
786.5164,786.5164,loner
786.5331,786.5331,loner
786.9276,786.9276,loner
786.9279,786.9279,loner
787.3468,787.3468,loner
787.5598,787.5598,loner
787.6031,787.6031,loner
788.5279,788.5279,loner
788.721,788.721,loner
790.433,790.433,loner
790.543,791.5503,parent-child
790.543,791.5503,baby
790.545,791.5503,parent-child
790.545,791.5503,baby
790.5459,791.5503,parent-child
790.5459,791.5503,baby
790.6923,790.6923,loner
790.7341,790.7341,loner
791.3859,791.3859,loner
791.4035,791.4035,loner
791.5504,792.5571,parent-child
791.5504,792.5571,baby
791.5513,792.5571,parent-child
791.5513,792.5571,baby
792.295,792.295,loner
792.4294,792.4294,loner
792.8395,792.8395,loner
793.4669,793.4669,loner
793.4674,793.4674,loner
793.47,793.47,loner
793.5418,794.5415,parent-child
793.5418,794.5415,baby
794.4105,794.4105,loner
794.4265,794.4265,loner
794.5957,794.5957,loner
794.8908,794.8908,loner
794.9708,794.9708,loner
795.5247,795.5247,loner
795.5503,795.5503,loner
796.4234,796.4234,loner
797.4419,797.4419,loner
797.5401,798.5315,parent-child
797.5401,798.5315,baby
797.5522,798.5482,parent-child
797.5522,798.5482,baby
797.5549,798.5482,parent-child
797.5549,798.5482,baby
798.4198,798.4198,loner
798.5718,799.5687,parent-child
798.5718,799.5687,baby
800.5757,800.5757,loner
800.5777,800.5777,loner
800.5831,800.5831,loner
800.5849,800.5849,loner
800.9246,800.9246,loner
801.6342,801.6342,loner
802.5656,802.8186,parent-child
802.5656,802.8186,baby
805.2812,805.2812,loner
805.4168,805.4168,loner
805.6368,806.6325,parent-child
805.6368,806.6325,baby
806.5058,806.8383,parent-child
806.5058,806.8383,baby
806.7689,806.7689,loner
807.5108,808.5204,parent-child
807.5108,808.5204,baby
807.53,808.5204,parent-child
807.53,808.5204,baby
807.5719,808.5817,parent-child
807.5719,808.5817,baby
807.5733,808.5817,parent-child
807.5733,808.5817,baby
807.5736,808.5817,parent-child
807.5736,808.5817,baby
808.4038,808.4038,loner
809.4272,809.4272,loner
809.4618,809.4618,loner
809.525,810.5267,parent-child
809.525,810.5267,baby
809.5879,809.5879,loner
810.401,810.401,loner
811.5853,811.5853,loner
812.398,812.398,loner
812.5296,812.5296,loner
814.3982,815.4112,parent-child
814.3982,815.4112,baby
814.5658,815.5689,parent-child
814.5658,815.5689,baby
814.5675,815.5689,parent-child
814.5675,815.5689,baby
814.7375,814.7375,loner
815.6324,815.6324,loner
816.582,816.582,loner
816.5824,816.5824,loner
816.5827,816.5827,loner
816.5848,816.5848,loner
816.5852,816.5852,loner
816.7308,816.7308,loner
816.7499,816.7499,loner
816.7536,816.7536,loner
817.0183,817.0183,loner
817.2624,817.5089,parent-child
817.2624,817.5089,baby
817.3352,817.3352,loner
817.3395,817.8441,parent-child
817.3395,817.8441,baby
817.8183,817.8183,loner
818.4681,818.4681,loner
818.7645,818.7645,loner
819.5243,819.5243,loner
819.6629,819.6629,loner
819.7982,819.7982,loner
821.5669,821.5669,loner
821.5792,821.5792,loner
823.4609,823.4609,loner
823.5398,823.5398,loner
823.549,823.549,loner
823.5679,823.5679,loner
823.5688,823.5688,loner
826.4939,826.4939,loner
826.6023,826.6023,loner
826.8614,826.8614,loner
829.4443,829.4443,loner
830.5971,831.6,parent-child
830.5971,831.6,baby
831.5093,832.5203,parent-child
831.5093,832.5203,baby
831.6024,831.6024,loner
831.6029,831.6029,loner
831.6811,831.6811,loner
832.522,833.5248,parent-child
832.522,833.5248,baby
832.5427,832.5427,loner
833.2898,833.2898,loner
833.6405,833.6405,loner
834.5284,835.5402,parent-child
834.5284,835.5402,baby
834.5344,835.5402,parent-child
834.5344,835.5402,baby
834.5385,835.5402,parent-child
834.5385,835.5402,baby
835.6019,835.6019,loner
836.49,836.49,loner
836.52,836.52,loner
836.5354,836.5354,loner
837.5535,838.566,parent-child
837.5535,838.566,baby
840.5807,840.5807,loner
840.5816,840.5816,loner
840.5819,840.5819,loner
840.5829,840.5829,loner
840.5837,840.5837,loner
840.5851,840.5851,loner
840.9457,840.9457,loner
840.9895,842.0023,parent-child
840.9895,842.0023,baby
841.7388,841.7388,loner
841.9036,841.9036,loner
842.0841,842.0841,loner
842.5968,842.5968,loner
844.6111,845.6158,parent-child
844.6111,845.6158,baby
844.6133,845.6158,parent-child
844.6133,845.6158,baby
844.9325,844.9325,loner
845.4051,845.4051,loner
845.8116,845.8116,loner
847.5411,847.5411,loner
847.5682,847.5682,loner
847.5694,847.5694,loner
847.8318,847.8318,loner
848.5113,848.5113,loner
849.5833,849.5833,loner
849.5834,849.5834,loner
849.5837,849.5837,loner
850.391,850.391,loner
850.604,851.6033,parent-child
850.604,851.6033,baby
850.9655,850.9655,loner
852.5103,852.5103,loner
852.6158,852.6158,loner
853.4543,853.4543,loner
