PREFERRED NAME,SMILES,Formula,Mass,MONOISOTOPIC MASS,M+1,lib_eC,lib_M_eC,lib_MD,lib_MD_eC
"N-[{[2,3-Dichloro-4-(1,1,2,2-tetrafluoroethanesulfinyl)phenyl]imino}(hydroxy)methyl]-2,6-difluorobenzene-1-carboximidic acid",OC(N=C(O)C1=C(F)C=CC=C1F)=NC1=C(Cl)C(Cl)=C(C=C1)S(=O)C(F)(F)C(F)F,C16H8Cl2F6N2O3S,491.9536878,490.9464077,17.30516527,15.99959807,30.68492131,-0.0535923,-0.003349603
12:2 Fluorotelomer dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H6F25O4P,743.9604508,742.9531697,15.14201961,13.99964831,53.0694167,-0.0468303,-0.003345105
"1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8,8a-Heptadecafluorodecahydronaphthalene-1-carboxylic acid",OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,C11HF17O2,487.970509,486.963228,11.89730112,10.99972367,44.27049648,-0.036772,-0.003342993
"1H,1H,5H-Perfluoropentane-1-thiol",FC(F)C(F)(F)C(F)(F)C(F)(F)CS,C5H4F8S,247.9905969,246.9833166,5.407864146,4.999874396,49.39790424,-0.0166834,-0.003336764
((Perfluoro-11-methyldodecyl)ethyl) dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C15H6F27O4P,793.9572572,792.9499761,16.22359244,14.99962319,52.86465975,-0.0500239,-0.00333501
14:2 Fluorotelomer dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H6F29O4P,843.9540637,842.9467824,17.30516527,15.99959807,52.68549741,-0.0532176,-0.003326184
(Perfluoro-13-methyltetradecyl)ethyl dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C17H6F31O4P,893.9508701,892.9435887,18.3867381,16.99957295,52.52741299,-0.0564113,-0.003318395
16:2 Fluorotelomer dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H6F33O4P,943.9476766,942.9403951,19.46831093,17.99954782,52.38689351,-0.0596049,-0.003311467
(Perfluoro-15-methylhexadecyl)ethyl dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C19H6F35O4P,993.944483,992.9372014,20.54988376,18.9995227,52.26116555,-0.0627986,-0.003305273
TETRAFLUOROSUCCINIMIDE,FC1(F)C(=O)NC(=O)C1(F)F,C4HF4NO2,170.9943412,169.9870609,4.326291317,3.999899517,42.49783281,-0.0129391,-0.003234856
"2,2,3,3-Tetrafluoro-3-(pentafluorophenoxy)propanoic acid",OC(=O)C(F)(F)C(F)(F)OC1=C(F)C(F)=C(F)C(F)=C1F,C9HF9O3,327.9781979,326.9709174,9.734155463,8.999773912,36.3310146,-0.0290826,-0.003231481
"1-(4-bromophenyl)-4,4,4-trifluoro-3-hydroxy-2-methyl-3-(trifluoromethyl)butan-1-one",CC(C(=O)C1=CC=C(Br)C=C1)C(O)(C(F)(F)F)C(F)(F)F,C12H9BrF6O2,377.9690109,376.961732,12.97887395,11.99969855,31.41426682,-0.038268,-0.00318908
"2-Pentanone, 1-chloro-4-hydroxy-5,5,5-trifluoro-4-(trifluoromethyl)-",OC(CC(=O)CCl)(C(F)(F)F)C(F)(F)F,C6H5ClF6O2,257.9882264,256.9809461,6.489436976,5.999849275,42.83123364,-0.0190539,-0.00317573
"Perfluoro(3,3'-(piperazine-1,4-diyl)dipropanoic acid)",OC(=O)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(O)=O)C(F)(F)C1(F)F,C10H2F16N2O4,517.9759081,516.9686272,10.81572829,9.999748791,51.69816142,-0.0313728,-0.003137359
"6-(Nonafluorobutyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC(=O)NC(=S)N1,C8H3F9N2OS,345.9822377,344.9749574,8.652582634,7.999799033,43.12295296,-0.0250426,-0.003130404
"6-(Heptafluoropropyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",FC(F)(F)C(F)(F)C(F)(F)C1=CC(=O)NC(=S)N1,C7H3F7N2OS,295.9854313,294.978151,7.571009805,6.999824154,42.14079447,-0.021849,-0.003121364
"5-(Heptafluoropropyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",FC(F)(F)C(F)(F)C(F)(F)C1=CNC(=S)NC1=O,C7H3F7N2OS,295.9854313,294.978151,7.571009805,6.999824154,42.14079447,-0.021849,-0.003121364
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18-tetratriacontafluorooctadecanoic acid",[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C18H2F34O2,895.9511888,894.9439068,19.46831093,17.99954782,49.72035495,-0.0560932,-0.003116367
17-H-Perfluoroheptadecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C17H2F32O2,845.9543823,844.9471005,18.3867381,16.99957295,49.70401923,-0.0528995,-0.003111813
16-H-Perfluorohexadecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C16H2F30O2,795.9575759,794.9502942,17.30516527,15.99959807,49.68564153,-0.0497058,-0.003106691
15-H-Perfluoropentadecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C15H2F28O2,745.9607695,744.9534879,16.22359244,14.99962319,49.66481348,-0.0465121,-0.003100885
14-H-Perfluorotetradecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C14H2F26O2,695.963963,694.9566815,15.14201961,13.99964831,49.64100999,-0.0433185,-0.003094256
13-H-Perfluorotridecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C13H2F24O2,645.9671566,644.9598752,14.06044678,12.99967343,49.61354443,-0.0401248,-0.003086601
4-Hydroxyphenyl nonafluorobutane-1-sulfonate,OC1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C10H5F9O4S,391.9764836,390.9692033,10.81572829,9.999748791,39.0979025,-0.0307967,-0.003079747
12-H-Perfluorododecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C12H2F22O2,595.9703501,594.9630689,12.97887395,11.99969855,49.58150127,-0.0369311,-0.003077669
"Propanamide, 3-[1-[difluoro[(1,2,2-trifluoroethenyl)oxy]methyl]-1,2,2,2-tetrafluoroethoxy]-2,2,3,3-tetrafluoro-",NC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,C8H2F13NO3,406.9827098,405.975429,8.652582634,7.999799033,50.74820346,-0.024571,-0.003071452
11-H-Perfluoroundecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C11H2F20O2,545.9735437,544.9662626,11.89730112,10.99972367,49.54363209,-0.0337374,-0.003067113
"[1,1,2,2-Tetrafluoro-2-(trifluoromethoxy)ethoxy]acetic acid",OC(=O)COC(F)(F)C(F)(F)OC(F)(F)F,C5H3F7O4,259.9919561,258.9846757,5.407864146,4.999874396,51.79823636,-0.0153243,-0.003064937
10-H-Perfluorodecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C10H2F18O2,495.9767373,494.9694562,10.81572829,9.999748791,49.49818906,-0.0305438,-0.003054457
"1,1,2,2,2-Pentafluoro-N-(trifluoromethyl)ethan-1-amine",FC(F)(F)NC(F)(F)C(F)(F)F,C3HF8N,202.9981248,201.9908443,3.244718488,2.999924637,67.33197287,-0.0091557,-0.003051977
9-H-Perfluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C9H2F16O2,445.9799308,444.9726499,9.734155463,8.999773912,49.44264759,-0.0273501,-0.003038976
"N-((2,5-Dichloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)-2,6-difluorobenzamide",FC(F)C(F)(F)SC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C(Cl)=C1,C16H8Cl2F6N2O2S,475.9587732,474.9514931,17.30516527,15.99959807,29.68521404,-0.0485069,-0.003031757
"N-((2,3-Dichloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)-2,6-difluorobenzamide",FC(F)C(F)(F)SC1=C(Cl)C(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,C16H8Cl2F6N2O2S,475.9587732,474.9514931,17.30516527,15.99959807,29.68521404,-0.0485069,-0.003031757
8H-Perfluorooctanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C8H2F14O2,395.9831244,394.9758436,8.652582634,7.999799033,49.37322075,-0.0241564,-0.003019626
7H-Perfluoroheptanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C7H2F12O2,345.9863179,344.9790373,7.571009805,6.999824154,49.28395767,-0.0209627,-0.002994747
"(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-Pentacosafluorotetradecyl)phosphonic acid",OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H6F25O3P,727.9655362,726.9582551,15.14201961,13.99964831,51.9268941,-0.0417449,-0.002981853
2-(N-Methylperfluorooctanesulfonamido)acetic acid,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H6F17NO4S,570.9746084,569.9673276,11.89730112,10.99972367,51.81651328,-0.0326724,-0.002970293
"1,1,1,3,5,5,5-Heptafluoro-4-(trifluoromethyl)pent-3-ene-2,2-diol",OC(O)(C(F)=C(C(F)(F)F)C(F)(F)F)C(F)(F)F,C6H2F10O2,295.9895115,294.9822309,6.489436976,5.999849275,49.16494022,-0.0177691,-0.002961591
6-H-Perfluorohexanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C6H2F10O2,295.9895115,294.9822309,6.489436976,5.999849275,49.16494022,-0.0177691,-0.002961591
"(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Henicosafluorododecyl)phosphonic acid",OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H6F21O3P,627.9719233,626.9646425,12.97887395,11.99969855,52.24836607,-0.0353575,-0.002946532
"4,5,6,7-Tetrafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-hydroxy-2-benzofuran-1(3H)-one",OC1(OC(=O)C2=C(F)C(F)=C(F)C(F)=C12)C(F)(C(F)(F)F)C(F)(F)F,C11HF11O3,389.9750043,388.9677237,11.89730112,10.99972367,35.36159047,-0.0322763,-0.002934283
MLS002694827,FC(F)(F)C(F)(F)C(F)(F)C1=NC(=O)ON1,C5HF7N2O2,253.9926248,252.9853444,5.407864146,4.999874396,50.59833995,-0.0146556,-0.002931194
"4-[(Nonadecafluorodecenyl)oxy]benzenesulfonic acid, sodium salt",OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,C16H5F19O4S,653.9605158,652.9532349,17.30516527,15.99959807,40.81060238,-0.0467651,-0.002922892
5H-Octafluoropentanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,C5H2F8O2,245.9927051,244.9854246,5.407864146,4.999874396,48.9983158,-0.0145754,-0.002915153
"2,3,4,4,4-Pentafluoro-2-(trifluoromethyl)butanoic acid",OC(=O)C(F)(C(F)C(F)(F)F)C(F)(F)F,C5H2F8O2,245.9927051,244.9854246,5.407864146,4.999874396,48.9983158,-0.0145754,-0.002915153
"2,3,4,4,4-Pentafluoro-3-(trifluoromethyl)butanoic acid",OC(=O)C(F)C(F)(C(F)(F)F)C(F)(F)F,C5H2F8O2,245.9927051,244.9854246,5.407864146,4.999874396,48.9983158,-0.0145754,-0.002915153
"Perfluoro(2-(2-propoxypropoxy)-1H,1H-propan-1-ol)",OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C9H3F17O3,481.9810737,480.9737927,9.734155463,8.999773912,53.44287505,-0.0262073,-0.002911995
"4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]benzene-1-sulfonic acid",OS(=O)(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C15H5F17O4S,603.9637094,602.9564286,16.22359244,14.99962319,40.19810505,-0.0435714,-0.002904833
((Perfluorooctyl)ethyl)phosphonic acid,OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H6F17O3P,527.9783104,526.9710298,10.81572829,9.999748791,52.69842681,-0.0289702,-0.002897093
"1-Dodecanol, 7,7,8,8,9,9,10,10,11,11,12,12,12-tridecafluoro-5-iodo-",OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H12F13IO,545.9725299,544.96525,12.97887395,11.99969855,45.4149117,-0.03475,-0.002895906
"1h,1h-perfluoro-3,6-dioxadecan-1-ol",OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H3F15O3,431.9842673,430.9769864,8.652582634,7.999799033,53.87347665,-0.0230136,-0.002876772
"2,2,3,3,4,4,5,5,6,6-Decafluoro-6-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]hexanamide",NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,C9H2F17NO2,478.981408,477.9741271,9.734155463,8.999773912,53.1095705,-0.0258729,-0.002874839
"1,1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctan-2-yl carbamate",NC(=O)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H2F17NO2,478.981408,477.9741271,9.734155463,8.999773912,53.1095705,-0.0258729,-0.002874839
"(3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-pentadecafluorononyl)phosphonic acid",OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H6F15O3P,477.981504,476.9742235,9.734155463,8.999773912,52.99846731,-0.0257765,-0.002864128
"6-Chloro-3,3,4,4,5,5,6,6-octafluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6H5ClF8O,279.9901182,278.9828378,6.489436976,5.999849275,46.49830771,-0.0171622,-0.002860439
"N-(2,4-Difluorophenyl)-1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonamide",FC1=CC=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)=C1,C10H4F11NO2S,410.9787098,409.9714293,10.81572829,9.999748791,40.99817284,-0.0285707,-0.002857142
2-[(Pentafluoroethyl)sulfanyl]propanoic acid,CC(SC(F)(F)C(F)(F)F)C(O)=O,C5H5F5O2S,223.9930415,222.9857614,5.407864146,4.999874396,44.59827263,-0.0142386,-0.002847792
2H-Perfluoroisobutyric acid,OC(=O)C(C(F)(F)F)C(F)(F)F,C4H2F6O2,195.9958986,194.9886183,4.326291317,3.999899517,48.74837918,-0.0113817,-0.002845496
"2,3,3,4,4,4-Hexafluorobutanoic acid",OC(=O)C(F)C(F)(F)C(F)(F)F,C4H2F6O2,195.9958986,194.9886183,4.326291317,3.999899517,48.74837918,-0.0113817,-0.002845496
3H-Perfluorobutanoic acid,OC(=O)C(F)(F)C(F)C(F)(F)F,C4H2F6O2,195.9958986,194.9886183,4.326291317,3.999899517,48.74837918,-0.0113817,-0.002845496
4H-Perfluorobutanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)F,C4H2F6O2,195.9958986,194.9886183,4.326291317,3.999899517,48.74837918,-0.0113817,-0.002845496
"2-Chloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)aniline",NC1=C(Cl)C=C(SC(F)(F)C(F)F)C=C1,C8H6ClF4NS,258.9845608,257.9772807,8.652582634,7.999799033,32.24797018,-0.0227193,-0.002839984
"3-Chloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)aniline",NC1=CC(Cl)=C(SC(F)(F)C(F)F)C=C1,C8H6ClF4NS,258.9845608,257.9772807,8.652582634,7.999799033,32.24797018,-0.0227193,-0.002839984
"1-Decanol, 7,7,8,8,9,9,10,10,10-nonafluoro-5-iodo-",OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H12F9IO,445.978917,444.97163,10.81572829,9.999748791,44.49828084,-0.02837,-0.002837071
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-hydroxyoctanamide",ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H2F15NO2,428.9846016,427.9773208,8.652582634,7.999799033,53.49850903,-0.0226792,-0.002834971
"4-[(1,1,2,2,3,3,4,4,5,6,6-Undecafluorohex-5-en-1-yl)oxy]benzene-1-sulfonic acid",OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,C12H5F11O4S,453.9732901,452.9660096,12.97887395,11.99969855,37.74811573,-0.0339904,-0.002832604
"4-{[(2E)-1,1,2,3,4,4,5,5,6,6,6-Undecafluorohex-2-en-1-yl]oxy}benzene-1-sulfonic acid",OS(=O)(=O)C1=CC=C(OC(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C12H5F11O4S,453.9732901,452.9660096,12.97887395,11.99969855,37.74811573,-0.0339904,-0.002832604
2-(Perfluorohexyl)ethylphosphonic acid,OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H6F13O3P,427.9846975,426.9774172,8.652582634,7.999799033,53.37351794,-0.0225828,-0.002822921
2H-Perfluoro-2-dodecenoic acid,OC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H2F20O2,557.9735437,556.9662626,12.97887395,11.99969855,46.4150212,-0.0337374,-0.002811521
"4-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid",OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C11H5F9O4S,403.9764836,402.9692033,11.89730112,10.99972367,36.63448423,-0.0307967,-0.00279977
"3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid",OC(=O)C1=CC(=CC=C1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C11H5F9O4S,403.9764836,402.9692033,11.89730112,10.99972367,36.63448423,-0.0307967,-0.00279977
"4,5,6-Trihydroxy-1,2,3-tris(trifluoroacetyl)cyclohexane-1,2,3-triyl tris(trifluoroacetate)",OC1C(O)C(OC(=O)C(F)(F)F)(C(=O)C(F)(F)F)C(OC(=O)C(F)(F)F)(C(=O)C(F)(F)F)C(OC(=O)C(F)(F)F)(C1O)C(=O)C(F)(F)F,C18H6F18O12,755.9571836,754.9499026,19.46831093,17.99954782,41.94271489,-0.0500974,-0.002783259
"4-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid",OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,C10H5F7O4S,353.9796772,352.972397,10.81572829,9.999748791,35.29812642,-0.027603,-0.002760369
"4-(1,1,1,2,3,3,3-Heptafluoropropane-2-sulfonyl)benzoic acid",OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(C(F)(F)F)C(F)(F)F,C10H5F7O4S,353.9796772,352.972397,10.81572829,9.999748791,35.29812642,-0.027603,-0.002760369
"3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid",OC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,C10H5F7O4S,353.9796772,352.972397,10.81572829,9.999748791,35.29812642,-0.027603,-0.002760369
"3-(1,1,1,2,3,3,3-Heptafluoropropane-2-sulfonyl)benzoic acid",OC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(C(F)(F)F)C(F)(F)F,C10H5F7O4S,353.9796772,352.972397,10.81572829,9.999748791,35.29812642,-0.027603,-0.002760369
Perfluorooctanesulfonamido ethanol,OCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H6F17NO3S,542.9796938,541.972413,10.81572829,9.999748791,54.19860282,-0.027587,-0.002758769
"3-Hydroxy-5,5-bis(trifluoromethyl)furan-2(5H)-one",OC1=CC(OC1=O)(C(F)(F)F)C(F)(F)F,C6H2F6O3,235.9908132,234.9835329,6.489436976,5.999849275,39.16490601,-0.0164671,-0.002744586
2H-Perfluoro-2-decenoic acid,OC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2F16O2,457.9799308,456.9726499,10.81572829,9.999748791,45.69841297,-0.0273501,-0.002735079
8:2 fluorotelomer unsaturated carboxylic acid,OC(=O)\C=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2F16O2,457.9799308,456.9726499,10.81572829,9.999748791,45.69841297,-0.0273501,-0.002735079
Tris((perfluorohexyl)ethyl)stannane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[SnH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C24H13F39Sn,1161.941646,1160.934371,25.9577479,23.9993971,48.37348064,-0.065629,-0.00273461
Flupropanate,OC(=O)C(F)(F)C(F)F,C3H2F4O2,145.9990922,144.991812,3.244718488,2.999924637,48.33181814,-0.008188,-0.002729402
"2,3,3,3-tetrafluoropropanoic Acid",OC(=O)C(F)C(F)(F)F,C3H2F4O2,145.9990922,144.991812,3.244718488,2.999924637,48.33181814,-0.008188,-0.002729402
"1,1,2,2,3,3,4,4,5,5,6,6,7,7-Tetradecafluoroheptan-1-ol",OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C7H2F14O,367.9882098,366.980929,7.571009805,6.999824154,52.42716402,-0.019071,-0.002724497
"2,3,5,6-Tetrafluoro-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzoic acid",OC(=O)C1=C(F)C(F)=C(C(F)=C1F)C(F)(C(F)(F)F)C(F)(F)F,C10HF11O2,361.9800897,360.9728091,10.81572829,9.999748791,36.09818773,-0.0271909,-0.002719158
Perfluoro-2(1-propoxy)perfluoropropanamide,NC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C6H2F11NO2,328.9909887,327.9837081,6.489436976,5.999849275,54.66532459,-0.0162919,-0.002715385
"(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)phosphonic acid",OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H6F9O3P,327.9910847,326.9838045,6.489436976,5.999849275,54.4986698,-0.0161955,-0.002699318
"3,5-Dichloro-4-[(2,2,3,3,4,4,5,5-octafluoropentyl)oxy]aniline",NC1=CC(Cl)=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)C(Cl)=C1,C11H7Cl2F8NO,390.977695,389.9704146,11.89730112,10.99972367,35.45274648,-0.0295854,-0.002689649
"1H,1H-Nonafluoro-3,6-dioxaheptan-1-ol",OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,C5H3F9O3,281.9938479,280.9865674,5.407864146,4.999874396,56.19872524,-0.0134326,-0.002686587
"Perfluoro-2-(2-ethoxyethoxy)-1,1-diphenylethan-1-ol",OC(C1=C(F)C(F)=C(F)C(F)=C1F)(C1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C18HF21O3,663.9590365,662.9517553,19.46831093,17.99954782,36.83157831,-0.0482447,-0.002680328
